name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
pho ga hung restaurant,"1818 Tully Rd,San Jose",95122,(408) 238-2543,,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26731,Tully,,1818.0,san jose
pho ha vietnamese restaurant,"951 McLaughlin Ave,San Jose",95122,(408) 280-0381,,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26732,Mclaughlin,,951.0,san jose
pho tick tock,"399 N Capitol Ave,San Jose",95133,(408) 923-1125,,Vietnamese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26736,Capitol,N,399.0,san jose
phonomenol noodle house,"100 N Almaden Ave,San Jose",95110,(408) 885-1594,,Asian Restaurants;Caterers;Restaurants,yellow_pages_1_26737,Almaden,N,100.0,san jose
pho viet,"1751 N 1st St,San Jose",95112,(408) 452-1060,http://pho-viet.com,Vietnamese Restaurants;Restaurants,yellow_pages_1_26738,1St,N,1751.0,san jose
php group,"284 S 11th St,San Jose",95112,(408) 298-3647,,Hamburgers & Hot Dogs;Fast Food Restaurants;Restaurants,yellow_pages_1_26739,11Th,S,284.0,san jose
pita pit,"151 S 2nd St,San Jose",95113,(408) 694-3200,http://www.pitapitusa.com/home.php,Sandwich Shops;Restaurants,yellow_pages_1_26742,2Nd,S,151.0,san jose
premier pizza,"670 River Oaks Pkwy,San Jose",95134,(408) 944-0664,http://www.premier-pizza.com,Pizza;Restaurants,yellow_pages_1_26753,River Oaks,,670.0,san jose
puerto azul restaurant,"1072 Lincoln Ave,San Jose",95125,(408) 297-1300,,Latin American Restaurants;Mexican Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26754,Lincoln,,1072.0,san jose
pupuseria mi chalateca 3,"4660 Pearl Ave,San Jose",95136,(408) 267-1233,,Restaurants,yellow_pages_1_26755,Pearl,,4660.0,san jose
pupuseria mi chalateca,"4161 Hamilton Ave,San Jose",95130,(408) 379-1149,,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_26756,Hamilton,,4161.0,san jose
que huong fast food,"2569 S King Rd Ste 1,San Jose",95122,(408) 274-6838,,Restaurants,yellow_pages_1_26759,King,S,2569.0,san jose
ramen yamada ya,"1516 N 4th St,San Jose",95112,(408) 441-0510,,Chinese Restaurants;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26763,4Th,N,1516.0,san jose
red lobster,"2040 Aborn Rd,San Jose",95121,(408) 274-2400,http://www.redlobster.com;http://www.redlobster.com/locations/default.aspx?q=95121&RestaurantID=0383,Restaurants;Seafood Restaurants;American Restaurants;Family Style Restaurants,yellow_pages_1_26764,Aborn,,2040.0,san jose
red robin gourmet burgers,"2200 Eastridge Loop Ste 2073,San Jose",95122,(408) 223-1000,http://www.redrobin.com,Restaurants;Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants,yellow_pages_1_26766,Eastridge,,2200.0,san jose
reyhan restaurant,"1675 Almaden Rd,San Jose",95125,(408) 293-3600,,Family Style Restaurants;Caterers;Restaurants,yellow_pages_1_26767,Almaden,,1675.0,san jose
rose donuts & cafe,"1818 Saratoga Ave,San Jose",95129,(408) 379-3299,http://sanjosegrocerystores.com,Donut Shops;Coffee Shops;Bakeries;Restaurants,yellow_pages_1_26772,Saratoga,,1818.0,san jose
rosy's fish city,"2882 Story Rd,San Jose",95127,(408) 272-2088,http://www.rosysfishcity.com,Seafood Restaurants;Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26773,Story,,2882.0,san jose
saigon seafood restaurant,"740 Story Rd,San Jose",95122,(408) 298-8488,http://vietworldkitchen.com,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26778,Story,,740.0,san jose
sandwich spot,"1258 S Bascom Ave,San Jose",95128,(408) 899-8999,http://thesandwichspot.com,Delicatessens;Restaurants,yellow_pages_1_26779,Bascom,S,1258.0,san jose
sato sushi,"5526 Monterey Hwy,San Jose",95138,(408) 224-6600,http://satosushi.com,Sushi Bars;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26782,Monterey,,5526.0,san jose
sgd tofu house san jose,"832 Blossom Hill Rd,San Jose",95123,(408) 227-8583,,Health Food Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26785,Blossom,,832.0,san jose
smashburger,"579 Coleman Ave Ste 50,San Jose",95110,(408) 791-3400,http://smashburger.com,Hamburgers & Hot Dogs;Restaurants;American Restaurants,yellow_pages_1_26788,Coleman,,579.0,san jose
sourdough eatery,"848 N 1st St,San Jose",95112,(408) 295-7709,http://www.sourdougheatery.com,Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26790,1St,N,848.0,san jose
sunshing co inc,"1183 S De Anza Blvd,San Jose",95129,(408) 320-1888,,Restaurants,yellow_pages_1_26827,De Anza,S,1183.0,san jose
sushi kan japanese cuisine,"1305 N 1st St,San Jose",95112,(408) 453-1070,,Sushi Bars;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26829,1St,N,1305.0,san jose
sushi maru,"262 Jackson St,San Jose",95112,(408) 998-8170,http://sushi-maru.advertory.com;http://www.sushitomi.com,Sushi Bars;Japanese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26831,Jackson,,262.0,san jose
sweet tomatoes,"625 Coleman Ave,San Jose",95110,(408) 275-0423,http://www.souplantation.com,Restaurants;American Restaurants;Health Food Restaurants,yellow_pages_1_26832,Coleman,,625.0,san jose
tacos al carbon,"1733 Story Rd,San Jose",95122,(408) 272-3318,,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_26839,Story,,1733.0,san jose
tacos al pastor,"428 Toyon Ave,San Jose",95127,(408) 926-6514,,Mexican Restaurants;Restaurants,yellow_pages_1_26840,Toyon,,428.0,san jose
tacos el jaliscinseh,"3961 Snell Ave,San Jose",95136,(408) 281-8344,,Take Out Restaurants;Mexican Restaurants;Restaurants,yellow_pages_1_26841,Snell,,3961.0,san jose
tacos mexico,"1408 S Bascom Ave,San Jose",95128,(408) 975-0191,http://www.tacosmexico.com,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26842,Bascom,S,1408.0,san jose
taqueria el farolito,"3140 Senter Rd,San Jose",95111,(408) 972-2016,http://www.elfarolitoinc.com,Mexican Restaurants;Seafood Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_26846,Senter,,3140.0,san jose
taqueria el grullense,"1175 E Julian St,San Jose",95116,(408) 947-7412,,Mexican Restaurants;Caterers;Latin American Restaurants;Restaurants,yellow_pages_1_26847,Julian,E,1175.0,san jose
taqueria tlaquepaque,"721 Willow St,San Jose",95125,(408) 287-9777,http://tlaq2.com,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_26850,Willow,,721.0,san jose
tee nee thai cuisine inc,"1423 The Alameda,San Jose",95126,(408) 947-7927,http://teeneethaisanjose.com,Thai Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26853,The Alameda,,1423.0,san jose
texas turkeys,"878 Blossom Hill Rd,San Jose",95123,(408) 224-7427,,Restaurants,yellow_pages_1_26854,Blossom,,878.0,san jose
thai grata restaurant,"846 Blossom Hill Rd,San Jose",95123,(408) 224-8600,http://www.thaigrata.com,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26855,Blossom,,846.0,san jose
the cheese steak shop,"5524 Monterey Hwy,San Jose",95138,(408) 972-0271,http://cheesesteakshop.com,Sandwich Shops;Delicatessens;Take Out Restaurants;American Restaurants;Steak Houses;Restaurants,yellow_pages_1_26857,Monterey,,5524.0,san jose
the cheesecake factory,"925 Blossom Hill Rd,San Jose",95123,(408) 225-6948,http://www.thecheesecakefactory.com,American Restaurants;Dessert Restaurants;Restaurants;Take Out Restaurants;Family Style Restaurants,yellow_pages_1_26858,Blossom,,925.0,san jose
the city fish,"30 E Santa Clara St,San Jose",95113,(408) 293-3474,,Seafood Restaurants;Restaurants,yellow_pages_1_26859,Santa Clara,E,30.0,san jose
the farmers union,"151 W Santa Clara St,San Jose",95113,(408) 277-0545,http://www.thefarmersunion.com,Family Style Restaurants;Bars;Restaurants,yellow_pages_1_26860,Santa Clara,W,151.0,san jose
the old spaghetti factory,"51 N San Pedro St,San Jose",95110,(408) 288-7488,http://www.osf.com,Italian Restaurants;Take Out Restaurants;Caterers;Mediterranean Restaurants;Banquet Halls & Reception Facilities;Family Style Restaurants;Restaurants,yellow_pages_1_26861,San Pedro,N,51.0,san jose
the table,"1110 Willow St,San Jose",95125,(408) 638-7911,http://thetablesj.com,American Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26863,Willow,,1110.0,san jose
tina tien,"2847 S White Rd,San Jose",95148,(408) 532-8989,,Restaurants,yellow_pages_1_26867,White,S,2847.0,san jose
tomato thyme,"1560 Hamilton Ave,San Jose",95125,(408) 723-7333,http://www.tomato-thyme.com,Pizza;Caterers;Italian Restaurants;Restaurants,yellow_pages_1_26876,Hamilton,,1560.0,san jose
tomi japanese seafood buffet,"2200 Eastridge Loop Ste 1050,San Jose",95122,(408) 239-1000,http://tomiseafoodbuffet.com;Web Site,Japanese Restaurants;Seafood Restaurants;Asian Restaurants;Steak Houses;Restaurants,yellow_pages_1_26877,Eastridge,,2200.0,san jose
tortas gdl,"226 W Alma Ave,San Jose",95110,(408) 642-5076,,Mexican Restaurants;Restaurants,yellow_pages_1_26879,Alma,W,226.0,san jose
tu mero mole,"2041 Woodard Rd,San Jose",95124,(408) 369-9559,http://tu-mero-mole.advertory.com,Mexican Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26880,Woodard,,2041.0,san jose
van an,"1735 Berryessa Rd,San Jose",95133,(408) 729-4111,,Bakeries;Restaurants,yellow_pages_1_26883,Berryessa,,1735.0,san jose
victor's taqueria,"844 S Winchester Blvd,San Jose",95128,(408) 249-6822,http://www.victorstaqueria.com;http://victorstaqueriasj.com,Mexican Restaurants;Spanish Restaurants;Breakfast Brunch & Lunch Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26885,Winchester,S,844.0,san jose
vn grill,"1085 E Brokaw Rd,San Jose",95131,(408) 441-7900,http://www.vngrill.com,Bar & Grills;Caterers;Restaurants,yellow_pages_1_26887,Brokaw,E,1085.0,san jose
which wich,"540 Newhall Dr,San Jose",95110,(408) 252-9424,http://www.whichwich.com,Restaurants;Sandwich Shops;Take Out Restaurants;Fast Food Restaurants,yellow_pages_1_26888,Newhall,,540.0,san jose
wing box,"1715 Lundy Ave,San Jose",95131,(408) 437-6225,http://www.wing-box.co,Chicken Restaurants;Barbecue Restaurants;Restaurants,yellow_pages_1_26895,Lundy,,1715.0,san jose
wingstop restaurant,"121 Curtner Ave Ste 30,San Jose",95125,(408) 275-9464,http://www.wingstop.com,Chicken Restaurants;Restaurants,yellow_pages_1_26896,Curtner,,121.0,san jose
wingstop restaurant,"1150 S King Rd,San Jose",95122,(408) 929-9464,http://www.wingstop.com,Take Out Restaurants;Chicken Restaurants;Fast Food Restaurants;Restaurants,yellow_pages_1_26897,King,S,1150.0,san jose
yeganeh bakery & cafe,"3275 Stevens Creek Blvd,San Jose",95117,(408) 666-1229,http://www.yeganehbakery.com,Bakeries;Caterers;Restaurants,yellow_pages_1_26900,Stevens,,3275.0,san jose
zamora's omelette house,"2920 Alum Rock Ave,San Jose",95127,(408) 926-2628,,Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26902,Alum Rock,,2920.0,san jose
zapata's mexican food & taqueria,"549 W Julian St,San Jose",95110,(408) 293-0773,http://feedyourzapata.com,Mexican Restaurants;Mexican & Latin American Grocery Stores;Latin American Restaurants;Restaurants,yellow_pages_1_26903,Julian,W,549.0,san jose
amici's east coast pizzeria,"225 W Santa Clara St,San Jose",95113,(408) 289-9000,http://www.amicis.com;http://www.amicis.com/location_details.asp?id=8,Pizza;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26905,Santa Clara,W,225.0,san jose
chaochi chinese food,"1657 N Capitol Ave,San Jose",95132,(408) 258-4428,http://www.chaochichinesefood.com,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26906,Capitol,N,1657.0,san jose
oros thai restaurant,"6177 Santa Teresa Blvd,San Jose",95123,(408) 809-7878,http://www.orosthai.com,Restaurants,yellow_pages_1_26912,Santa Teresa,,6177.0,san jose
holder's country inn,"998 S De Anza Blvd,San Jose",95129,(408) 244-2798,http://www.holderscountryinn.com;http://countryinns.com,Home Cooking Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26915,De Anza,S,998.0,san jose
sushi zen,"1305 N 1st St,San Jose",95112,(408) 453-1070,,Japanese Restaurants;Sushi Bars;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26916,1St,N,1305.0,san jose
pizza box,"148 S Jackson Ave,San Jose",95116,(408) 272-9333,http://pizza-box.com;http://visitmorenci.org,Pizza;Restaurants,yellow_pages_1_26918,Jackson,S,148.0,san jose
five guys burgers & fries,"5205 Prospect Rd,San Jose",95129,(408) 366-1006,http://www.fiveguys.com,Hamburgers & Hot Dogs;Restaurants;Fast Food Restaurants,yellow_pages_1_26921,Prospect,,5205.0,san jose
burger pit,"1349 Blossom Hill Rd,San Jose",95118,(408) 269-8062,http://www.theburgerpit.com,Hamburgers & Hot Dogs;American Restaurants;Restaurants,yellow_pages_1_26924,Blossom,,1349.0,san jose
pasta pomodoro,"1205 The Alameda Ste 30,San Jose",95126,(408) 292-9929,http://www.pastapomodoro.com,Pasta;Italian Restaurants;Restaurants,yellow_pages_1_26928,The Alameda,,1205.0,san jose
bakery mexico,"87 E Santa Clara St,San Jose",95113,(408) 920-2518,,Bakeries;Restaurants,yellow_pages_1_26934,Santa Clara,E,87.0,san jose
siam fine thai cuisine,"2910 Stevens Creek Blvd,San Jose",95128,(408) 246-0304,,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26937,Stevens,,2910.0,san jose
thanh son hien khanh,"990 Story Rd,San Jose",95122,(408) 975-0135,,Take Out Restaurants;Fast Food Restaurants;Restaurants,yellow_pages_1_26938,Story,,990.0,san jose
chef p's restaurant,"1688 Alum Rock Ave,San Jose",95116,(408) 729-4373,,Restaurants,yellow_pages_1_26939,Alum Rock,,1688.0,san jose
lol chicken inc.,"1041 E Capitol Expy,San Jose",95121,(408) 225-2320,http://www.yelp.com/biz/lol-chicken-san-jose,Chicken Restaurants;Caterers;Family Style Restaurants;Restaurants,yellow_pages_1_26940,Capitol,E,1041.0,san jose
bill's cafe,"1401 Kooser Rd,San Jose",95118,(408) 264-1900,http://billscafe.com,Cafeterias;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_26942,Kooser,,1401.0,san jose
bay 101 casino,"1801 Bering Dr,San Jose",95112,(408) 451-8888,http://www.bay101.com,Casinos;Card Playing Rooms;Party & Event Planners;Banquet Halls & Reception Facilities;Restaurants,yellow_pages_1_26944,Bering,,1801.0,san jose
the breakfast place,"3132 Williams Rd,San Jose",95117,(408) 261-3714,http://thebreakfastplacema.com,Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26950,Williams,,3132.0,san jose
laddas thai cuisine,"90 Skyport Dr,San Jose",95110,(408) 573-7882,http://www.laddacuisine.com,Thai Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26951,Skyport,,90.0,san jose
super taqueria restaurant inc,"2438 Almaden Rd,San Jose",95125,(408) 723-0475,,Latin American Restaurants;Mexican Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26952,Almaden,,2438.0,san jose
curry pundit,"30 E Santa Clara St,San Jose",95113,(408) 295-1000,http://www.currypunditssanjose.com;http://currypundits.com,Indian Restaurants;Caterers;Middle Eastern Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26953,Santa Clara,E,30.0,san jose
julio's fresh mex,"5978 Silver Creek Valley Rd,San Jose",95138,(408) 365-3828,http://www.juliosfreshmex.com,Mexican Restaurants;Caterers;Latin American Restaurants;Restaurants,yellow_pages_1_26954,Silver,,5978.0,san jose
famous dave's,"61 Curtner Ave,San Jose",95125,(408) 292-7444,http://www.famousdaves.com,Restaurants;Take Out Restaurants;Barbecue Restaurants;Fast Food Restaurants;Family Style Restaurants,yellow_pages_1_26958,Curtner,,61.0,san jose
super taqueria,"1095 S White Rd,San Jose",95127,(408) 272-7871,,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_26960,White,S,1095.0,san jose
five guys burgers & fries,"5550 Cottle Rd,San Jose",95123,(408) 366-1006,http://www.fiveguys.com,Fast Food Restaurants;Restaurants;Hamburgers & Hot Dogs,yellow_pages_1_26961,Cottle,,5550.0,san jose
el caminito,"782 N 13th St,San Jose",95112,(408) 295-1471,,Mexican Restaurants;Latin American Restaurants;Restaurants,yellow_pages_1_26962,13Th,N,782.0,san jose
san chuing,"2297 Stevens Creek Blvd,San Jose",95128,(408) 947-8600,,Restaurants,yellow_pages_1_26964,Stevens,,2297.0,san jose
cicero's pizza,"6138 Bollinger Rd,San Jose",95129,(408) 777-0690,http://www.cicerospizza.com,Pizza;Take Out Restaurants;Fast Food Restaurants;Family Style Restaurants;Restaurants,yellow_pages_1_26966,Bollinger,,6138.0,san jose
taqueria el coral,"426 W Capitol Expy,San Jose",95136,(408) 229-2190,,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26967,Capitol,W,426.0,san jose
new hwongkok inc,"2854 S White Rd,San Jose",95148,(408) 270-1088,,Chinese Restaurants;Asian Restaurants;Restaurants,yellow_pages_1_26971,White,S,2854.0,san jose
driggsys seafood sports bar & grill,"1150 Murphy Ave,San Jose",95131,(408) 437-1986,,Seafood Restaurants;Take Out Restaurants;Caterers;Bar & Grills;Sports Bars;Mexican Restaurants;Restaurants,yellow_pages_1_26973,Murphy,,1150.0,san jose
el buen gusto bakery 2,"1710 Berryessa Rd,San Jose",95133,(408) 926-1172,http://elbuengustobakery.com,Bakeries;Restaurants,yellow_pages_1_26975,Berryessa,,1710.0,san jose
bill's cafe,"1115 Willow St,San Jose",95125,(408) 294-1125,http://www.billscafe.com;http://billscornercafe.com,Coffee Shops;Take Out Restaurants;Fast Food Restaurants;American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,yellow_pages_1_26985,Willow,,1115.0,san jose
ziba restaurant,"4628 Meridian Ave,San Jose",95124,(408) 267-1288,http://www.sjziba.com,Family Style Restaurants;Take Out Restaurants;Caterers;Middle Eastern Restaurants;Restaurants,yellow_pages_1_26987,Meridian,,4628.0,san jose
nam tien noodle house,"2367 McKee Rd,San Jose",95116,(408) 923-6891,,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26988,Mckee,,2367.0,san jose
panera bread,"503 Coleman Ave,San Jose",95110,(408) 299-0993,https://www.panerabread.com,American Restaurants;Coffee Shops;Sandwich Shops;Restaurants;Take Out Restaurants;Health Food Restaurants,yellow_pages_1_26989,Coleman,,503.0,san jose
sendo sushi,"3730 N 1st St,San Jose",95134,(408) 433-3322,http://www.sunnysendo.com,Sushi Bars;Asian Restaurants;Japanese Restaurants;Take Out Restaurants;Chinese Restaurants;Restaurants,yellow_pages_1_26994,1St,N,3730.0,san jose
pizza antica,"334 Santana Row,San Jose",95128,(408) 557-8373,http://www.pizzaantica.com,Pizza;Italian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,yellow_pages_1_26995,Santana,,334.0,san jose
pizz'a chicago,"155 W San Fernando St,San Jose",95113,(408) 283-9400,http://www.pizzachicago.com,Pizza;Italian Restaurants;Take Out Restaurants;Caterers;Restaurants,yellow_pages_1_26996,San Fernando,W,155.0,san jose
