name,address,zip,phone,website,cuisine,id,road_name,road_dir,road_number,city
konjoe tei,"387 S 1st St Ste 109,San Jose",95113.0,(408) 217-8789,konjoe.com,Ramen;Tapas Bars;Asian Fusion,yelp_3_9003,1St,S,387.0,san jose
los cubanos restaurant,"22 N Almaden Ave,San Jose",95110.0,(408) 279-0134,LosCubanosSanJose.com,Cuban,yelp_3_9004,Almaden,N,22.0,san jose
happy dog,"284 S 11th St Ste B,San Jose",95112.0,(408) 298-3647,,Hot Dogs;Sandwiches,yelp_3_9005,11Th,S,284.0,san jose
paradiso delicatessen & restaurant,"791 Auzerais Ave,San Jose",95126.0,(408) 295-6459,,Delis;Sandwiches;Italian,yelp_3_9006,Auzerais,,791.0,san jose
jon jon’s,"1305 Oakland Rd,San Jose",95112.0,(408) 297-5799,jonjonsbbq.com,Barbeque,yelp_3_9008,Oakland,,1305.0,san jose
siena bistro,"1359 Lincoln Ave,San Jose",95125.0,(408) 271-0837,sienabistro.com,Italian;Mediterranean,yelp_3_9009,Lincoln,,1359.0,san jose
san jose noodle bar,"856 N 13th St,San Jose",95112.0,(408) 292-1539,sanjosenoodlebarsanjose.com/l…,Vietnamese;Chinese,yelp_3_9010,13Th,N,856.0,san jose
la costa,"1805 Alum Rock Ave,San Jose",95116.0,(408) 937-1010,,Mexican,yelp_3_9011,Alum Rock,,1805.0,san jose
cha cha sushi,"547 W Capitol Expy,San Jose",95136.0,(408) 265-2416,chachasushi.com,Sushi Bars;Japanese,yelp_3_9012,Capitol,W,547.0,san jose
lau hai san,"2597 Senter Rd,San Jose",95111.0,(408) 938-0650,,Vietnamese;Ethnic Food,yelp_3_9014,Senter,,2597.0,san jose
cafe gourmet,"840 Willow St,San Jose",95125.0,(408) 998-2233,cafegourmetsj.com,Breakfast & Brunch;Coffee & Tea;American (New),yelp_3_9016,Willow,,840.0,san jose
bill’s café,"2089 The Alameda,San Jose",95126.0,(408) 244-9085,billscafe.com,Breakfast & Brunch;American (Traditional),yelp_3_9017,The Alameda,,2089.0,san jose
mango garden,"6154 Bollinger Rd,San Jose",95129.0,(408) 446-4440,mangogardenonline.com,Thai;Malaysian,yelp_3_9018,Bollinger,,6154.0,san jose
pho spot,"1769 Blossom Hill Rd,San Jose",94132.0,(408) 402-5799,,Vietnamese,yelp_3_9019,Blossom,,1769.0,san jose
okayama japanese restaurant,"565 N 6th St Ste A,San Jose",95112.0,(408) 289-9508,okayamasushi.com,Japanese;Sushi Bars,yelp_3_9020,6Th,N,565.0,san jose
dan izakaya restaurant,"1306 Saratoga Ave,San Jose",95129.0,(408) 249-6020,danizakayarestaurant.com,Japanese,yelp_3_9021,Saratoga,,1306.0,san jose
thai lovers,"Grand Century Mall 1111 Story Rd, Ste 1009,San Jose",95122.0,(408) 286-7759,thai-lovers.advertory.com,Thai,yelp_3_9022,Grand Century,,-1.0,san jose
taiwan liu he snacks,"489 Saratoga Ave,San Jose",95129.0,(408) 786-8185,,Taiwanese;Chinese,yelp_3_9023,Saratoga,,489.0,san jose
poor house bistro,"91 S Autumn St,San Jose",95110.0,(408) 292-5837,poorhousebistro.com,Cajun/Creole,yelp_3_9024,Autumn,S,91.0,san jose
día de pesca,"55 N Bascom Ave,San Jose",95128.0,(408) 287-3722,pescasifood.com,Mexican;Seafood,yelp_3_9026,Bascom,N,55.0,san jose
thien long vietnamese restaurant,"3005 Silver Creek Rd Ste 138,San Jose",95121.0,(408) 223-6188,thienlongrestaurant.com,Vietnamese,yelp_3_9027,Silver,,3005.0,san jose
crawdaddy,"779 Story Rd Ste 10,San Jose",95122.0,(408) 286-2729,crawdaddysj.com,Cajun/Creole;Seafood;Fish & Chips,yelp_3_9028,Story,,779.0,san jose
the kickin’ crab,"2675 Cropley Ave,San Jose",95132.0,(408) 945-0888,thekickincrab.com,Seafood;Cajun/Creole,yelp_3_9029,Cropley,,2675.0,san jose
swaad indian cuisine,"498 N 13th St,San Jose",95112.0,(408) 947-2030,swaadindiancuisine.com,Indian,yelp_3_9031,13Th,N,498.0,san jose
vung tau restaurant,"535 E Santa Clara St,San Jose",95112.0,(408) 288-9055,vungtaurestaurant.com,Vietnamese,yelp_3_9032,Santa Clara,E,535.0,san jose
zona rosa,"1411 The Alameda,San Jose",95126.0,(408) 275-1411,zonarosasj.com,Mexican,yelp_3_9034,The Alameda,,1411.0,san jose
arcadia,"100 W San Carlos St,San Jose",95113.0,(408) 278-4555,michaelmina.net/restaurants/l…,American (New);Steakhouses,yelp_3_9035,San Carlos,W,100.0,san jose
fuji sushi,"56 W Santa Clara St,San Jose",95113.0,(408) 298-3854,,Japanese;Sushi Bars,yelp_3_9037,Santa Clara,W,56.0,san jose
mizu sushi bar & grill,"1035 S Winchester Blvd,San Jose",95128.0,(408) 260-7200,mizusbg.com,Sushi Bars;Japanese,yelp_3_9038,Winchester,S,1035.0,san jose
sam’s bar-b-que,"1110 S Bascom Ave,San Jose",95128.0,(408) 297-9151,samsbbq.com,Barbeque,yelp_3_9040,Bascom,S,1110.0,san jose
oros thai restaurant,"6177 Santa Teresa Blvd,San Jose",95123.0,(408) 809-7878,orosthai.com,Thai,yelp_3_9041,Santa Teresa,,6177.0,san jose
golden garlic,"1530 S De Anza Blvd,San Jose",95129.0,(408) 865-0302,goldengarlics.com/index.html,Asian Fusion;Szechuan,yelp_3_9042,De Anza,S,1530.0,san jose
tasty pot,"1143 Story Rd Ste 100,San Jose",95122.0,(408) 288-8838,tastypotusa.com,Taiwanese;Bubble Tea;Hot Pot,yelp_3_9045,Story,,1143.0,san jose
kenji sushi,"385 S Winchester Blvd,San Jose",95128.0,(408) 985-1889,,Sushi Bars;Japanese,yelp_3_9046,Winchester,S,385.0,san jose
vito’s trattoria,"90 Skyport Dr,San Jose",95110.0,(408) 453-1000,vitosnytrattoria.com,Italian,yelp_3_9047,Skyport,,90.0,san jose
bluesea,"1631 N Capitol Ave,San Jose",95132.0,(408) 347-1917,bluesea-restaurant.com,Asian Fusion;Seafood;Hot Pot,yelp_3_9048,Capitol,N,1631.0,san jose
agave mexican grill,"17 S 4th St,San Jose",95112.0,(408) 294-2838,,Mexican,yelp_3_9049,4Th,S,17.0,san jose
sourdough eatery,"848 N 1st St,San Jose",95112.0,(408) 295-7709,sourdougheatery.com,Sandwiches,yelp_3_9050,1St,N,848.0,san jose
the boiling crab,"1631 E Capitol Expy Ste 101,San Jose",95121.0,(408) 532-6147,theboilingcrab.com,Cajun/Creole;Seafood,yelp_3_9051,Capitol,E,1631.0,san jose
ike’s love & sandwiches,"75 E Santa Clara St,San Jose",95113.0,(408) 294-2802,ilikeikesplace.com,Sandwiches,yelp_3_9052,Santa Clara,E,75.0,san jose
tay ho,"2895 Senter Rd Ste 110,San Jose",95111.0,(408) 629-5229,tayho.com,Vietnamese,yelp_3_9053,Senter,,2895.0,san jose
star cafe,"2001 Gateway Pl Ste 151 E,San Jose",95110.0,(408) 453-8933,starcafesj.com,Sandwiches;Cafes,yelp_3_9054,Gateway,,2001.0,san jose
golden garlic,"3082 Landess Ave,San Jose",95132.0,(408) 945-1380,goldengarlics.com,Chinese,yelp_3_9056,Landess,,3082.0,san jose
nomikai,"48 S 1st St,San Jose",95113.0,(408) 287-7199,nomikaisj.com,Bars;Asian Fusion;Pizza,yelp_3_9057,1St,S,48.0,san jose
tee nee thai cuisine,"1423 The Alameda,San Jose",95126.0,(408) 947-7927,teeneethaisanjose.com,Thai,yelp_3_9058,The Alameda,,1423.0,san jose
gaku yakitori,"5152 Moorpark Ave Ste 40,San Jose",95129.0,(408) 973-9144,gaku.sumiyakitori.com,Japanese,yelp_3_9059,Moorpark,,5152.0,san jose
nam vang restaurant,"2477 Alvin Ave,San Jose",95121.0,(408) 270-8939,,Cambodian;Vietnamese,yelp_3_9062,Alvin,,2477.0,san jose
jenny’s kitchen,"5175 Moorpark Ave Ste 5,San Jose",95129.0,(408) 996-1199,1199jk.com,Chinese,yelp_3_9063,Moorpark,,5175.0,san jose
metro balderas 1,"688 S Almaden Ave,San Jose",95110.0,(408) 295-4078,,Mexican,yelp_3_9064,Almaden,S,688.0,san jose
pinoy lechon bbq & grill,"2011 Tully Rd,San Jose",95122.0,(408) 251-8706,,Barbeque;Filipino,yelp_3_9065,Tully,,2011.0,san jose
harry’s hofbrau,"390 Saratoga Ave,San Jose",95129.0,(408) 243-0434,harryshofbrau.com,American (Traditional);Lounges,yelp_3_9066,Saratoga,,390.0,san jose
thai spice,"1102 Bird Ave,San Jose",95125.0,(408) 277-7500,thaispicecuisine.com,Thai,yelp_3_9067,Bird,,1102.0,san jose
henry’s world famous hi-life,"301 W St John St,San Jose",95110.0,(408) 295-5414,henryshilife.com,Barbeque;Steakhouses,yelp_3_9068,St John,W,301.0,san jose
bibo’s ny pizza,"1431 Bird Ave,San Jose",95125.0,(408) 217-9084,bibosnypizza.com,Pizza,yelp_3_9069,Bird,,1431.0,san jose
com tam dat thanh,"1055 Tully Rd Ste A,San Jose",95122.0,(408) 995-6751,,Vietnamese,yelp_3_9072,Tully,,1055.0,san jose
fuji huoshao & dumpling,"6184 Bollinger Rd,San Jose",95129.0,(408) 996-0317,,Chinese,yelp_3_9076,Bollinger,,6184.0,san jose
chennai kings express,"457 E San Carlos St,San Jose",95112.0,(408) 216-9046,chennaikings.us,Indian,yelp_3_9078,San Carlos,E,457.0,san jose
blaze fast-fire’d pizza,"5353 Almaden Expy,San Jose",95118.0,(408) 440-2307,blazepizza.com,Pizza;Salad;Gluten-Free,yelp_3_9079,Almaden,,5353.0,san jose
veggie grill,"3055 Olin Ave Ste 1030,San Jose",95128.0,(408) 296-6473,veggiegrill.com,Vegetarian;American (New);Vegan,yelp_3_9080,Olin,,3055.0,san jose
thai elephant express,"3005 Silver Creek Rd Ste 128,San Jose",95121.0,(408) 528-8882,,Thai,yelp_3_9081,Silver,,3005.0,san jose
bill’s cafe,"1115 Willow St,San Jose",95125.0,(408) 294-1125,billscafe.com,Breakfast & Brunch,yelp_3_9082,Willow,,1115.0,san jose
tai kee won ton,"2092 Concourse Dr Ste 1,San Jose",95131.0,(408) 432-8889,taikeewonton.com,Taiwanese,yelp_3_9083,Concourse,,2092.0,san jose
kaita restaurant,"215 Jackson St,San Jose",95112.0,(408) 287-5551,,Japanese,yelp_3_9085,Jackson,,215.0,san jose
phat tri,"2345 McKee Rd,San Jose",95116.0,(408) 929-9922,,Vietnamese;Sandwiches,yelp_3_9087,Mckee,,2345.0,san jose
grub shack,"349 S First St,San Jose",95113.0,(408) 977-1665,,Hawaiian;Asian Fusion,yelp_3_9088,First,S,349.0,san jose
nemea greek taverna,"96 S 1st St,San Jose",95113.0,(408) 279-4225,nemeagreektaverna.com,Greek;Mediterranean,yelp_3_9089,1St,S,96.0,san jose
el maestro,"1057 Blossom Hill Rd,San Jose",95123.0,(408) 266-3211,elmaestrosplace.com,Mexican;Breakfast & Brunch,yelp_3_9090,Blossom,,1057.0,san jose
bistro tupaz,"5899 Santa Teresa Blvd Ste 101,San Jose",95123.0,(408) 578-5860,bistrotupaz.com,Modern European;Italian;Bakeries,yelp_3_9091,Santa Teresa,,5899.0,san jose
vyne bistro,"110 Paseo De San Antonio,San Jose",95112.0,(408) 375-2618,vynebistrosj.com,American (New);Wine Bars,yelp_3_9092,Paseo De San Antonio,,110.0,san jose
jake’s of willow glen,"1074 Lincoln Ave,San Jose",95125.0,(408) 287-7960,jakesofwillowglen.com,Pizza;Sports Bars,yelp_3_9093,Lincoln,,1074.0,san jose
phat tri,"1210 Story Rd,San Jose",95122.0,(408) 271-2877,,Sandwiches;Bakeries;Vietnamese,yelp_3_9094,Story,,1210.0,san jose
korean fusion bbq,"255 N  White Rd Ste 102,San Jose",95127.0,(408) 251-8007,koreanfusionbbq.com,Korean;Barbeque,yelp_3_9096,White,N,255.0,san jose
bill’s cafe,"302 N Bascom Ave,San Jose",95128.0,(408) 287-2455,billscafe.com,American (Traditional);Breakfast & Brunch,yelp_3_9098,Bascom,N,302.0,san jose
dong phuong tofu,"2359 McKee Rd,San Jose",95116.0,(408) 251-6838,,Vietnamese;Vegetarian,yelp_3_9099,Mckee,,2359.0,san jose
"gyros, burgers & more","2638 Union Ave,San Jose",95124.0,(408) 626-7214,gyrosburgersandmore.com,Greek;Mediterranean;Burgers,yelp_3_9100,Union,,2638.0,san jose
paesano ristorante italiano,"350 W Julian St Ste 1,San Jose",95110.0,(408) 217-9327,paesanolittleitaly.com,Italian,yelp_3_9101,Julian,W,350.0,san jose
california sourdough,"1150 Murphy Ave Ste A,San Jose",95131.0,(408) 437-1045,,Delis;Sandwiches,yelp_3_9104,Murphy,,1150.0,san jose
gobi mongolian grill,"1035 E Brokaw Rd Ste 20,San Jose",95131.0,(408) 441-4667,,Mongolian;Barbeque,yelp_3_9105,Brokaw,E,1035.0,san jose
faz restaurants & catering,"181 E Tasman Dr,San Jose",95134.0,(408) 684-4002,fazrestaurants.com,Mediterranean,yelp_3_9106,Tasman,E,181.0,san jose
yeganeh bakery & kafe unik,"3275 Stevens Creek Blvd,San Jose",95117.0,(408) 666-1229,yeganehbakery.com,Coffee & Tea;Bakeries;Persian/Iranian;Breakfast & Brunch,yelp_3_9107,Stevens,,3275.0,san jose
peanuts deluxe cafe,"275 E San Fernando St,San Jose",95112.0,(408) 998-9778,,Diners;Breakfast & Brunch,yelp_3_9108,San Fernando,E,275.0,san jose
mod pizza,"530 Newhall Dr,San Jose",95110.0,(408) 418-1123,modpizza.com,Fast Food;Pizza,yelp_3_9109,Newhall,,530.0,san jose
adelita’s taqueria,"1896 Curtner Ave,San Jose",95124.0,(408) 369-9905,adelitastaqueria.com,Mexican;Vegan;Vegetarian,yelp_3_9111,Curtner,,1896.0,san jose
the sandwich spot,"1258 S Bascom Ave,San Jose",95128.0,(408) 899-8999,thesandwichspot.com,Sandwiches;Cafes;Salad,yelp_3_9112,Bascom,S,1258.0,san jose
yuki sushi,"1140 Lincoln Ave Ste 8,San Jose",95125.0,(408) 287-9854,yukisushi.com,Sushi Bars;Japanese,yelp_3_9113,Lincoln,,1140.0,san jose
55 south,"55 S 1st St,San Jose",95113.0,(408) 288-6000,the55south.com,Lounges;American (New);Cocktail Bars,yelp_3_9115,1St,S,55.0,san jose
ziba restaurant,"4628 Meridian Ave,San Jose",95124.0,(408) 267-1288,sjziba.com,Persian/Iranian;Middle Eastern,yelp_3_9118,Meridian,,4628.0,san jose
burnt rice korean restaurant,"121 Curtner Ave,San Jose",95125.0,(408) 490-4776,,Korean,yelp_3_9119,Curtner,,121.0,san jose
pho wagon,"1712 Meridian Ave,San Jose",95125.0,(408) 440-0105,,Vietnamese,yelp_3_9120,Meridian,,1712.0,san jose
punjab cafe,"322 E Santa Clara St,San Jose",95112.0,(408) 295-5470,,Indian,yelp_3_9121,Santa Clara,E,322.0,san jose
southern kitchen coffee shop,"3378 Monterey  Hwy,San Jose",95111.0,(408) 225-4381,,American (Traditional);Breakfast & Brunch,yelp_3_9122,Monterey,,3378.0,san jose
tomato thyme-willow glen,"1560 Hamilton Ave,San Jose",95125.0,(408) 723-7333,tomato-thyme.com,Italian;Pizza,yelp_3_9123,Hamilton,,1560.0,san jose
harbor fish & chips,"2632 Union Ave,San Jose",95124.0,(408) 559-4499,harborfishandchips.com,Fish & Chips,yelp_3_9124,Union,,2632.0,san jose
yummy tofu and bbq,"1310 Saratoga Ave,San Jose",95129.0,(408) 984-1898,,Barbeque;Korean,yelp_3_9125,Saratoga,,1310.0,san jose
elements restaurant,"6944 Almaden Expy,San Jose",95120.0,(408) 927-8773,sanjoseelements.com,Vietnamese;Asian Fusion;French,yelp_3_9126,Almaden,,6944.0,san jose
taurinus brazilian steak house,"167 W San Fernando St,San Jose",95113.0,(408) 294-0110,taurinussteakhouse.com,Brazilian;Steakhouses,yelp_3_9127,San Fernando,W,167.0,san jose
santa fe taqueria,"942 S White Rd,San Jose",95109.0,(408) 258-2599,,Mexican,yelp_3_9128,White,S,942.0,san jose
in-n-out burger,"550 Newhall Dr,San Jose",95110.0,(800) 786-1000,in-n-out.com,Burgers;Fast Food,yelp_3_9129,Newhall,,550.0,san jose
lk tea & grill,"2780 Aborn Rd,San Jose",95121.0,(408) 531-9630,,Coffee & Tea;Juice Bars & Smoothies;American (New),yelp_3_9133,Aborn,,2780.0,san jose
pizza antica,"334 Santana Row Ste 1065,San Jose",95128.0,(408) 557-8373,pizzaantica.com,Pizza,yelp_3_9134,Santana,,334.0,san jose
curry pundits,"30 E Santa Clara St Ste 130,San Jose",95113.0,(408) 295-1000,currypundits.com,Indian,yelp_3_9135,Santa Clara,E,30.0,san jose
siam fine thai cuisine,"2910 Stevens Creek Blvd Ste 110,San Jose",95128.0,(408) 246-0304,,Thai,yelp_3_9136,Stevens,,2910.0,san jose
pho kim long restaurant,"2082 N Capitol Ave,San Jose",95132.0,(408) 946-2181,,Vietnamese,yelp_3_9137,Capitol,N,2082.0,san jose
dalat restaurant,"408 E William St,San Jose",95112.0,(408) 294-6989,,Vietnamese,yelp_3_9138,William,E,408.0,san jose
mid gogo,"185 Park Ave,San Jose",95113.0,(408) 271-2828,midgogorestaurant.com,Mediterranean;Middle Eastern;Greek,yelp_3_9139,Park,,185.0,san jose
new sam kee restaurant,"1942 Aborn Rd,San Jose",95121.0,(408) 270-0788,newsamkee.com,Chinese,yelp_3_9140,Aborn,,1942.0,san jose
la foret,"21747 Bertram Rd,San Jose",95120.0,(408) 997-3458,laforetrestaurant.com,French,yelp_3_9141,Bertram,,21747.0,san jose
la victoria taqueria,"140 E San Carlos St,San Jose",95112.0,(408) 298-5335,lavicsj.com,Mexican,yelp_3_9143,San Carlos,E,140.0,san jose
trials pub,"265 N 1st St,San Jose",95113.0,(408) 947-0497,trialspub.com,Pubs;American (New),yelp_3_9144,1St,N,265.0,san jose
bacalhau grill & trade rite market,"1555 Alum Rock Ave,San Jose",95116.0,(408) 259-6101,bacalhaugrill.com,Grocery;Portuguese;Brazilian,yelp_3_9145,Alum Rock,,1555.0,san jose
the farmers union,"151 W Santa Clara St,San Jose",95113.0,(408) 277-0545,thefarmersunion.com,American (Traditional);Gastropubs,yelp_3_9146,Santa Clara,W,151.0,san jose
hukilau,"230 Jackson St,San Jose",95112.0,(408) 279-4888,dahukilau.com,Hawaiian,yelp_3_9147,Jackson,,230.0,san jose
taqueria el coral,"426 W Capitol Expy,San Jose",95136.0,(408) 229-2190,,Mexican,yelp_3_9148,Capitol,W,426.0,san jose
lol chicken,"1041 E Capitol Expy Ste 30,San Jose",95121.0,(408) 225-2320,,Korean;Barbeque,yelp_3_9149,Capitol,E,1041.0,san jose
com ga nam an,"348 E Santa Clara St,San Jose",95113.0,(408) 297-3402,,Vietnamese,yelp_3_9150,Santa Clara,E,348.0,san jose
pupuseria mi chalateca,"4660 Pearl Ave,San Jose",95136.0,(408) 267-1233,,Salvadoran,yelp_3_9151,Pearl,,4660.0,san jose
chao chi,"1657 N Capitol Ave,San Jose",95132.0,(408) 258-4428,chaochichinesefood.com,Chinese;Fast Food,yelp_3_9152,Capitol,N,1657.0,san jose
kenzo japanese restaurant,"5465 Snell Ave,San Jose",95123.0,(408) 226-2114,kenzosushi.net,Japanese;Sushi Bars;Buffets,yelp_3_9154,Snell,,5465.0,san jose
reyhan,"1625 Almaden Rd,San Jose",95125.0,(408) 293-3600,,Persian/Iranian,yelp_3_9157,Almaden,,1625.0,san jose
bbq boys,"830 Jury Ct Ste 2,San Jose",95112.0,(408) 998-1195,bbqboys.com,Caterers;Barbeque,yelp_3_9158,Jury,,830.0,san jose
aqui cal-mex,"1145 Lincoln Ave,San Jose",95125.0,(408) 995-0381,aquicalmex.com,Mexican,yelp_3_9161,Lincoln,,1145.0,san jose
top nosh café,"1167 Lincoln Ave,San Jose",95125.0,(408) 995-6674,topnoshsf.com,Breakfast & Brunch;Coffee & Tea;Caterers,yelp_3_9162,Lincoln,,1167.0,san jose
dry creek grill,"1580 Hamilton Ave,San Jose",95125.0,(408) 264-2011,drycreekgrill.com,American (Traditional);Steakhouses,yelp_3_9163,Hamilton,,1580.0,san jose
taqueria eduardo,"255 Race St,San Jose",95126.0,(408) 295-7343,,Mexican,yelp_3_9164,Race,,255.0,san jose
yard house,"300 Santana Row,San Jose",95128.0,(408) 241-9273,yardhouse.com,Steakhouses;Seafood;Wine Bars,yelp_3_9166,Santana,,300.0,san jose
mi chalateca,"515 S 10th St,San Jose",95112.0,(408) 947-7710,,Latin American;Mexican,yelp_3_9167,10Th,S,515.0,san jose
tomi sushi,"4336 Moorpark Ave,San Jose",95129.0,(408) 257-4722,tomisushi.us/index.html,Japanese;Sushi Bars,yelp_3_9168,Moorpark,,4336.0,san jose
jade china,"2524 Berryessa Rd,San Jose",95132.0,(408) 923-6288,jadechinarestaurant.com,Chinese;Fast Food,yelp_3_9169,Berryessa,,2524.0,san jose
bibo’s ny pizza,"5754B Santa Teresa Blvd,San Jose",95123.0,(408) 229-2271,bibosnypizza.com,Pizza,yelp_3_9170,Santa Teresa,,5754.0,san jose
com tam thien huong,"2859 Senter Rd,San Jose",95111.0,(408) 365-1434,,Vietnamese,yelp_3_9171,Senter,,2859.0,san jose
shiki japanese restaurant,"6229 Santa Teresa Blvd,San Jose",95119.0,(408) 225-6454,,Japanese;Sushi Bars,yelp_3_9172,Santa Teresa,,6229.0,san jose
8elements perfect indian cuisine,"1781 E Capitol Expy,San Jose",95121.0,(408) 270-2577,eightelements.net,Indian,yelp_3_9173,Capitol,E,1781.0,san jose
scrambl’z,"5055 Almaden Expy,San Jose",95118.0,(408) 269-2900,scramblz.com,Breakfast & Brunch,yelp_3_9175,Almaden,,5055.0,san jose
thai recipe cuisine,"1715 Lundy Ave Ste 180,San Jose",95131.0,(408) 452-1324,,Thai,yelp_3_9176,Lundy,,1715.0,san jose
the boiling crab,"71 Curtner Ave Ste 20,San Jose",95125.0,(408) 297-2322,theboilingcrab.com,Cajun/Creole;Seafood,yelp_3_9179,Curtner,,71.0,san jose
café san jose,"1583A Meridian Ave,San Jose",95125.0,(408) 265-3020,cafesanjose.com,Breakfast & Brunch;Cafes,yelp_3_9182,Meridian,,1583.0,san jose
govea’s restaurant,"1996 Tully Rd,San Jose",95122.0,(408) 270-0973,,Mexican,yelp_3_9183,Tully,,1996.0,san jose
the bread basket,"271 E Brokaw Rd,San Jose",95112.0,(408) 436-8288,thebreadbasketcatering.com,Delis,yelp_3_9184,Brokaw,E,271.0,san jose
le papillon,"410 Saratoga Ave,San Jose",95129.0,(408) 296-3730,lepapillon.com,French;Steakhouses,yelp_3_9185,Saratoga,,410.0,san jose
the sandwich spot,"5126 Stevens Creek Blvd,San Jose",95129.0,(408) 326-2355,thesandwichspot.com,Sandwiches,yelp_3_9186,Stevens,,5126.0,san jose
original joe’s san jose,"301 S 1st St,San Jose",95113.0,(408) 292-7030,originaljoes.com,Italian;Steakhouses,yelp_3_9187,1St,S,301.0,san jose
sonia’s kitchen,"360 E William St,San Jose",95112.0,(408) 295-5654,,Burgers;Sandwiches;Cheesesteaks,yelp_3_9188,William,E,360.0,san jose
crepevine,"1100 Lincoln avenue Suite 180,San Jose",95125.0,(408) 297-1100,crepevine.com,American (New);Breakfast & Brunch;Creperies,yelp_3_9190,Lincoln,,1100.0,san jose
izakaya restaurant,"1335 N 1st St,San Jose",95112.0,(408) 452-8751,,Japanese;Sushi Bars;Tapas/Small Plates,yelp_3_9191,1St,N,1335.0,san jose
boba pub,"1576 Branham Ln,San Jose",95118.0,(408) 622-8680,,Vietnamese;Coffee & Tea;Bubble Tea,yelp_3_9192,Branham,,1576.0,san jose
taqueria eduardo,"3123 Williamsburg Dr,San Jose",95117.0,(408) 374-9764,,Mexican,yelp_3_9193,Williamsburg,,3123.0,san jose
iguanas,"330 S 3rd St,San Jose",95112.0,(408) 271-9772,burritozilla.com,Mexican,yelp_3_9194,3Rd,S,330.0,san jose
gunther’s restaurant & catering,"1601 Meridian Ave,San Jose",95125.0,(408) 266-9022,guntherscatering.com,Caterers;American (Traditional),yelp_3_9195,Meridian,,1601.0,san jose
blue water seafood & crab,"860 Willow St Ste 100,San Jose",95125.0,(408) 289-8879,bluewaterseafoodandcrab.com,"Seafood;Fish & Chips;Beer, Wine & Spirits",yelp_3_9197,Willow,,860.0,san jose
pho lynn,"1865 W San Carlos St,San Jose",95128.0,(408) 295-2540,,Vietnamese,yelp_3_9198,San Carlos,W,1865.0,san jose
the pizza box,"148 S Jackson Ave,San Jose",95116.0,(408) 272-9333,,Pizza,yelp_3_9199,Jackson,S,148.0,san jose
hawaiian drive inn,"1095 Tully Rd,San Jose",95122.0,(408) 292-0788,hawaiiandriveinnsanjose.com,Hawaiian,yelp_3_9200,Tully,,1095.0,san jose
sichuan chili,"1600 S De Anza Blvd,San Jose",95129.0,(408) 873-1919,,Szechuan,yelp_3_9201,De Anza,S,1600.0,san jose
enjoy seoul,"979 Story Rd Ste 7057,San Jose",95122.0,(408) 885-1298,enjoyseoul.orengeo.com,Korean;Sushi Bars;Japanese,yelp_3_9203,Story,,979.0,san jose
mina’s korean bbq,"3730 North 1st St,San Jose",95134.0,(408) 433-2270,,Korean,yelp_3_9204,1St,N,3730.0,san jose
evergreen panda,"3230 S White Rd,San Jose",95148.0,(408) 238-8811,,Chinese,yelp_3_9206,White,S,3230.0,san jose
sargonis restaurant,"6071 Cahalan Ave,San Jose",95123.0,(408) 225-2507,,Middle Eastern;American (New);Greek,yelp_3_9207,Cahalan,,6071.0,san jose
whispers cafe and creperie,"150 S  2nd St,San Jose",95113.0,(408) 297-2850,whisperscafe.com,Creperies;Breakfast & Brunch;Cafes,yelp_3_9208,2Nd,S,150.0,san jose
