id;cluster_id;title;description;brand;Part Number;Sub-Category;Category;Generation;Capacity;Spindle Speed;Manufacturer;price
6520586;543956; HP 804665-B21 400GB - Prijzen @NL Tweakers@NL;;HP;804665-B21;;Solid state drives;HP 804665-B21;;;;€ 971,39
3739397;572492; Integral Metal Arc 3.0 64GB - Prijzen @NL Tweakers@NL;;Integral;INFD64GBARC3.0;;Usb-sticks;Integral Metal Arc 3.0;;;;€ 93,24
8095492;649809; Philips Flash Drive Vivid Edition 16GB Grijs - Prijzen @NL Tweakers@NL;;Philips;FM16FD05B/10;Flash Drive;Usb-sticks;Philips Flash Drive Vivid Edition;;;;€ 13,34
14002639;13364101; Advanced Cable Technology CAT6A UTP 3m - Specificaties @NL Tweakers@NL;;Advanced Cable Technology;IB3703;;Cables;Advanced Cable Technology CAT6A UTP 3m;;;;
7692530;672200; Seagate Desktop Internal Hard Disk Drive Kit, 6TB - Reviews @NL Kit Tweakers@NL;;Seagate;;Desktop;Internal hard drives;Seagate Desktop Internal Hard Disk Drive Kit;;;;
14096483;4893181; Nillkin New Sparkle Book Case voor Asus Zenfone 3 DeLuxe Goud - Prijzen @NL Tweakers@NL;;Nillkin;;;Smartphonehoesjes;Nillkin New Sparkle Book Case voor Asus Zenfone 3 DeLuxe;;;;€ 21,90
5642485;1286509; Thermaltake Core X31 TG Edition - Specificaties @NL Tweakers@NL;;Thermaltake;CA-1E9-00M1WN-03;;Enclosures;Thermaltake Core X31 TG Edition;;;;
2122018;101380; HP Smart Array P431/4GB FBWC 6Gb 2-ports Ext SAS Controller - Prijzen @NL Tweakers@NL;;HP;;Smart Array;Harde Schijf Controllers;HP Smart Array P431;;;;€ 1.230,85
9711617;5676438; Mahjong 3D: Warriors Of The Emperor, Nintendo 3DS (XL) - Reviews @NL Emperor Tweakers@NL;;;8716051051428;;Games;Mahjong 3D: Warriors Of The Emperor;;;;
12625581;15353776; sonoroStereo Limited Edition Zwart - Prijzen @NL Tweakers@NL;;Sonoro;;;Home cinema in audiosets;SonoroStereo;;;;€ 699,-
1673270;377332; Davilex Account Professional (NL, Retail) - Prijzen @NL (NL Tweakers@NL;;Davilex;;;Officesoftware en suites;Davilex Account Professional (NL, Retail);;;;€ 629,-
9607850;79730; Seagate Enterprise Capacity 3.5 HDD SAS 512n, 6Gb/s (2016), 3TB - Prijzen @NL 512n Tweakers@NL (2016);;Seagate;ST3000NM0025;;Internal hard drives;Seagate Enterprise Capacity 3.5 HDD SAS 6-12Gb/s (2016);;;;€ 254,10
781049;4825451; Mijn Dierenpension 2 NDS, Nintendo DS - Alternatieven @NL NDS Tweakers@NL;;;;;Games;Mijn Dierenpension 2 NDS;;;;
14850898;953326; Thecus N2810 (nas-hdd's) 8TB - Prijzen @NL Tweakers@NL;;Thecus;N2810/8TBNAS;;Network storage;Thecus N2810;;;;€ 868,78
4552214;5758652; Cooltek C3 Zilver Window - Prijzen @NL Tweakers@NL;;Cooltek;JB-C3 S-W;;Enclosures;Cooltek C3;;;;€ 74,85
12661644;55794; Iiyama GE2788HS-B2 Zwart - Prijzen @NL Tweakers@NL;;Iiyama;GE2788HS-B2;;Monitors;Iiyama GE2788HS-B2;;;;€ 254,90
16223384;6130651; Epson TM-U220A, Ethernet, cutter, white - Prijzen @NL cutter Tweakers@NL Ethernet TM-U220A;;Epson;C31C516007E;;Printers;Epson TM-U220A, Ethernet, cutter, white;;;;€ 319,95
12607005;724832; Intel Pentium G3258 Boxed - Reviews @NL Tweakers@NL;;Intel;BX80646G3258;Pentium;Processors;Intel Pentium G3258;;;;
6276074;1352610; Sony SBH70 (Wit) - Prijzen @NL Tweakers@NL;;Sony;1293-0196;;Headphones;Sony SBH70;;;;€ 74,90
3038454;3048486; Microconnect V-UTP615S-SLIM - Prijzen @NL Tweakers@NL;;Microconnect;;;Cables;Microconnect V-UTP615S-SLIM;;;;€ 33,29
1337103;456223; HTC One Mini 2 HC V970 Flip Case Roze - Specificaties @NL Tweakers@NL;;HTC;;One;Smartphonehoesjes;HTC One Mini 2 HC V970 Flip Case;;;;
81035;361511; Crucial Ballistix Sport LT BLS2C8G4D240FSB - Specificaties @NL Tweakers@NL;;Crucial;;Ballistix Sport LT;Memory internal;Crucial Ballistix Sport LT BLS2C8G4D240FSB;;;;
380370;159380; HP 152189-001, 9,1GB - Prijzen @NL 1GB Tweakers@NL 152189-001 9;;HP;;;Internal hard drives;HP SP/HP HDD 9GB SCSI WU3 10k DL320;;;;
4430753;1199972; Nokia Extended Battery Camera Grip PD-95G Lumia 1020 Zwart - Prijzen @NL Tweakers@NL;;Nokia;02738F5, 02738F7;;Smartphone-accessories;Nokia Extended Battery Camera Grip PD-95G Lumia 1020;;;;
16054397;1231212; qMust Wiko Fever 4G Wallet Case - hoesje met stand UK Specificaties @NL Tweakers@NL;;qMust;;;Smartphonehoesjes;qMust Wiko Fever 4G Wallet Case - hoesje met stand;;;;
16590771;85491; Lexmark 12A8425 - Prijzen @NL Tweakers@NL;;Lexmark;;;Printer cartridges;Lexmark 12A8425;;;;€ 371,47
15384297;271099; Corsair Vengeance LPX CMK64GX4M8A2666C16 - Specificaties @NL Tweakers@NL;;Corsair;CMK64GX4M8A2666C16, CMK64GXM8A2666C16, K64GX4M8A2666C16;Vengeance LPX;Memory internal;Corsair Vengeance LPX CMK64GX4M8A2666C16;;;;
17144864;12453791; HP W0R10AA, 1TB - Prijzen @NL W0R10AA Tweakers@NL;;HP;;;Internal hard drives;HP W0R10AA;;;;€ 334,99
3542491;13101; Samsung 960 EVO 250GB - Prijzen @NL Tweakers@NL;;Samsung;MZ-V6E250BW;960;Solid state drives;Samsung 960 EVO;;;;€ 176,66
15154500;353605; HP Intel Xeon E5-2699 v3 - Prijzen @NL Tweakers@NL;;HP;779795-B21;;Processors;HP Intel Xeon E5-2699 v3;;;;€ 6.876,43
14001458;592278; Sigma 50-100mm F/1.8 DC HSM Art (Nikon-F) - Prijzen @NL Tweakers@NL;;Sigma;;;Camera lenses;Sigma 50-100mm F/1.8 DC HSM Art;;;;€ 1.199,-
15684760;113288; Dell 400-22284, 1TB - Prijzen @NL Tweakers@NL 400-22284;;Dell;;;Internal hard drives;Dell 400-22284;;;;€ 285,32
1639818;1127927; TakeMS Micro SDHC 2GB - Prijzen @NL Tweakers@NL;;TakeMS;;;Memory cards;TakeMS Micro SDHC 2GB;;;;
7748237;667864; GP 030.1604AUP-U1, Batterij - Prijzen @NL 030.1604AUP-U1 Tweakers@NL;;GP;030.1604AUP-U1;;Camera-accessories;GP 030.1604AUP-U1, Batterij;;;;€ 18,65
2895337;566592; TP-Link Deco M5 (set van 3) - Reviews @NL Twinkil Userreviews Tweakers@NL;;TP-Link;Deco M5(3-pack);;Modems and routers;TP-Link Deco M5;;;;
15004088;468371; AEG AGS58200F0 - Vraag & Aanbod @NL Tweakers@NL;;AEG;;;Freezers;AEG AGS58200F0;;;;
8917940;16291775; Google Nexus S i9023 Wit - Specificaties @NL Tweakers@NL;;Google;08806071311920, 8806071311920;Nexus;Smartphones;Google Nexus S;;;;
1986945;1324644; Adata AD4U2400316G17-S - Prijzen @NL Tweakers@NL;;Adata;;;Memory internal;Adata AD4U2400316G17-S;;;;€ 145,07
14874509;1050184; Nokia Extended Battery Camera Grip PD-95G Lumia 1020 Wit - Reviews @NL Tweakers@NL;;Nokia;02738F9, 02738G1;;Smartphone-accessories;Nokia Extended Battery Camera Grip PD-95G Lumia 1020;;;;
7842860;1412933; HP Intel Xeon E5-2670 Tray - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP Intel Xeon E5-2670;;;;€ 2.680,85
8943807;51580; Belkin CAT5e UTP Assembled Patch Cable: Blue, 3 Meters - Prijzen @NL Tweakers@NL Blue;;Belkin;A3L791B03M-BLU;;Cables;Belkin CAT5e UTP Assembled Patch Cable: Blue, 3 Meters;;;;€ 18,51
4782775;1190703; Crucial CT2G4SFS624A - Prijzen @NL Tweakers@NL;;Crucial;CT2G4SFS624A;;Memory internal;Crucial CT2G4SFS624A;;;;€ 38,-
14234385;341504; Roccat Isku FX Wit - Specificaties @NL Tweakers@NL;;Roccat;ROC-12-921;;Keyboards;Roccat Isku FX;;;;
12456325;11296392; Alcasa Cat. 6 0.15m - Reviews @NL Tweakers@NL;;Alcasa;8060-002S;;Cables;Alcasa Cat. 6 0.15m;;;;
13425645;10564082; F-Stop XL Pro ICU - Prijzen @NL Tweakers@NL;;F-Stop;M241;;Camera bags;F-Stop XL Pro ICU;;;;€ 85,-
12590275;1015715; HP Intel Xeon E5-2680 v3 - Prijzen @NL Tweakers@NL;;HP;755394-L21;;Processors;HP Intel Xeon E5-2680 v3;;;;€ 2.699,55
14340963;485501; Eizo EV2780W-Swiss Edition Zwart - Prijzen @NL Tweakers@NL;;Eizo;;;Monitors;Eizo EV2780W-Swiss Edition;;;;€ 1.099,-
17378561;423272; Sigma 8-16mm F4.5-5.6 DC HSM (Sony) - Reviews @NL PowerUp Userreviews Tweakers@NL;;Sigma;03051.203962, 03051203962, SI816S;;Camera lenses;Sigma 8-16mm F4.5-5.6 DC HSM;;;;
3548291;85491; Lexmark 12A8425 - Prijzen @NL Tweakers@NL;;Lexmark;12A8425;;Printer cartridges;Lexmark 12A8425;;;;€ 371,47
6700224;334373; Cooler Master Masterkeys Pro L - RGB (Cherry Red) Prijzen @NL Tweakers@NL;;Cooler Master;SGK-6020-KKCR1-US;;Keyboards;Cooler Master Masterkeys Pro L;;;;€ 220,22
7549591;1391594; HP DL360e Gen8 Intel Xeon E5-2450L (1.80GHz/8-core/20MB/70W) - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP DL360e Gen8 Intel Xeon E5-2450L (1.80GHz/8-core/20MB/70W);;;;€ 1.860,85
9602547;11323251; Guitar Hero Live Losse Gitaar - Prijzen @NL Tweakers@NL;;;;;Gamecontrollers;Guitar Hero Live Losse Gitaar;;;;€ 24,95
6577487;1705171; Hercules DJ Control Wave - Prijzen @NL Tweakers@NL;;Hercules;;;Other audio;Hercules DJ Control Wave;;;;€ 227,-
14537952;818189; OCZ Vertex 4 256GB - Specificaties @NL Tweakers@NL;;OCZ;VTX4-25SAT3-256G;Vertex;Solid state drives;OCZ Vertex 4;;;;
13468066;1646965; Corsair ValueSelect CM3X2GSD1066 - Vraag & Aanbod @NL Tweakers@NL;;Corsair;;ValueSelect;Memory internal;Corsair ValueSelect CM3X2GSD1066;;;;
11481126;365443; ASRock X399 Taichi - Reviews @NL Foritain Userreviews Tweakers@NL;;ASRock;90-MXB5R0-A0UAYZ, X399 Taichi;;Motherboards;ASRock X399 Taichi;;;;
5266414;186194; Sandisk 64GB SDXC - Prijzen @NL Tweakers@NL;;Sandisk;;;Memory cards;Sandisk 64GB SDXC;;;;€ 27,99
8649422;15944018; Adata ACHDMIPL-ADP-CWH - Prijzen @NL Tweakers@NL;;Adata;ACHDMIPL-ADP-CWH;;Cables;Adata ACHDMIPL-ADP-CWH;;;;€ 47,91
7801587;649809; Philips Flash Drive Vivid Edition 16GB Grijs - Prijzen @NL Tweakers@NL;;Philips;;Flash Drive;Usb-sticks;Philips Flash Drive Vivid Edition;;;;€ 16,51
14568908;5984245; The Book of Unwritten Tales 2, PC (Windows) - Specificaties @NL Tweakers@NL 2;;;;;Games;The Book of Unwritten Tales 2;;;;
13222123;15940; Nillkin Hard Case Defender II - Samsung Galaxy S7 Zwart/Groen Vraag & Aanbod @NL Tweakers@NL;;Nillkin;G930F11530903;;Smartphonehoesjes;Nillkin Hard Case Defender II - Samsung Galaxy S7;;;;
6423575;3118548; Terra USThree Pro 180/80 128GB Zwart - Prijzen @NL Tweakers@NL;;Terra;2191999;;Usb-sticks;Terra USThree Pro;;;;€ 84,15
3769802;215348; PNY NVIDIA Quadro K1200 for DisplayPort - Prijzen @NL Tweakers@NL;;PNY;RVCQK1200DP-PB, VCQK1200DP-PB;;Video cards;PNY NVIDIA Quadro K1200 for DisplayPort;;;;€ 506,99
1041377;1403939; ValueLine VLM-ST10 - Vraag & Aanbod @NL Tweakers@NL;;ValueLine;VLM-ST10;;Wall brackets;ValueLine VLM-ST10;;;;
17115103;814627; Asus DSL-AC68U - Prijzen @NL Tweakers@NL;;Asus;90IG00V1-BM3G00, DSL-AC68U;;Modems and routers;Asus DSL-AC68U;;;;€ 182,11
3192490;1641370; Metabo Powermaxx SB Basic - Vraag & Aanbod @NL Tweakers@NL;;Metabo;600385500;;Accuboormachines;Metabo Powermaxx SB Basic;;;;
13981322;304771; Synology DiskStation DS216play - Prijzen @NL Tweakers@NL;;Synology;DS216play;DiskStation;Network storage;Synology DiskStation DS216play;;;;€ 609,-
14423814;1964542; EVGA Pro SLI Bridge V2 (2-Way Short) - Prijzen @NL Tweakers@NL;;EVGA;100-2W-0024-LR;;Other components;EVGA Pro SLI Bridge V2;;;;€ 46,45
15966501;1796739; HP Envy 13-ad012nd - Specificaties @NL Tweakers@NL;;HP;1US14EA#ABH;Envy 13;Laptops;HP Envy 13-ad012nd;;;;
123697;1025219; Nokia 2330 classic Zwart - Reviews @NL Tweakers@NL;;Nokia;;;Smartphones;Nokia 2330 classic Zwart;;;;
7452512;39002; Intel Core i3-7320 Boxed - Prijzen @NL Tweakers@NL;;Intel;BX80677I37320;Core i3;Processors;Intel Core i3-7320;;;;€ 175,30
8685708;382488; Behringer Eurolive B1220 PRO (Zwart) - Specificaties @NL Tweakers@NL;;Behringer;;;Speakers;Behringer Eurolive B1220 PRO (Zwart);;;;
16356437;117767; Fractal Design Define R4 Pearl Black - Reviews @NL aap Userreviews Tweakers@NL;;Fractal Design;;Define;Enclosures;Fractal Design Define R4;;;;
10354167;14791321; CamLink CL-AC20 Zwart - Specificaties @NL Tweakers@NL;;CamLink;;;Actioncams;CamLink CL-AC20 Zwart;;;;
1822877;584980; Canon MG2555S - Prijzen @NL Tweakers@NL;;Canon;0727C026;;Printers;Canon MG2555S;;;;€ 52,99
13526105;1455946; MSI Wind Top AE1921-288EU - Specificaties @NL Tweakers@NL;;MSI;AE1921-288EU;Wind Top;PC's;MSI Wind Top AE1921;;;;
10548369;11306778; Wentronic coaxial, 1.5 m - Specificaties @NL coaxial Tweakers@NL;;Wentronic;;;Cables;Wentronic coaxial, 1.5 m;;;;
3121033;8607311; Dell WM327, 500GB - Prijzen @NL Tweakers@NL WM327;;Dell;WM327;;Internal hard drives;Dell WM327;;;;€ 112,42
10130591;525719; Ducky Pocket (MX Speed (Silver)) - Prijzen @NL Tweakers@NL;;Ducky;DKPO1623ST-PUSPDAAT1;;Keyboards;Ducky Pocket;;;;€ 116,16
9421418;10150674; HP 785410-001, 300GB - Prijzen @NL 785410-001 Tweakers@NL;;HP;;;Internal hard drives;HP 785410-001;;;;€ 240,79
11071538;281450; Kingston DataTraveler Generation 4 128GB Wit - Prijzen @NL Tweakers@NL;;Kingston;;DataTraveler;Usb-sticks;Kingston DataTraveler Generation 4;;;;€ 76,26
1285928;724832; Intel Pentium G3258 Boxed - Prijzen @NL Tweakers@NL;;Intel;BX80646G3258;Pentium;Processors;Intel Pentium G3258;;;;€ 88,99
15284276;8876293; Gembird CCC-PSU7 - Prijzen @NL Tweakers@NL;;Gembird;CCC-PSU7;;Power supplies;Gembird CCC-PSU7;;;;€ 43,95
14268422;4898454; Nillkin Frosted Shield Hard Case voor Xiaomi Note 2 Zwart - Prijzen @NL Tweakers@NL;;Nillkin;;;Smartphonehoesjes;Nillkin Frosted Shield Hard Case voor Xiaomi Note 2;;;;€ 19,90
7155912;953007; Microconnect B-UTP5005O - Prijzen @NL Tweakers@NL;;Microconnect;B-UTP5005O;;Cables;Microconnect B-UTP5005O;;;;€ 13,01
7121161;1096671; HP 488058-001, 146GB - Prijzen @NL 488058-001 Tweakers@NL;;HP;;;Internal hard drives;HP SAS;;;;€ 409,46
6060357;347919; HP 313375-001 - Prijzen @NL Tweakers@NL;;HP;313375-001;;Cables;HP 313375-001;;;;€ 74,99
3360767;477478; Mobiparts Vintage Flip Case Samsung Galaxy Fame Black - Vraag & Aanbod @NL Tweakers@NL;;Mobiparts;;;Smartphonehoesjes;Mobiparts Vintage Flip Case Samsung Galaxy Fame;;;;
11638788;145778; HP Intel Xeon X7542 - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP Intel Xeon X7542;;;;€ 3.054,28
7492549;72760; Supermicro SuperChassis 813T+-500B (Black) - Prijzen @NL Tweakers@NL;;Supermicro;;SuperChassis;Enclosures;Supermicro SuperChassis 813T+-500B (Black);;;;€ 446,85
6403904;967599; Swisstone SC 230 Wit - Prijzen @NL Tweakers@NL;;Swisstone;;;Smartphones;Swisstone SC 230;;;;€ 23,99
5817915;13895911; Bowers & Wilkins P5 Serie 2 (Aluminium, Zwart) - Reviews @NL Michae Userreviews Tweakers@NL (Aluminium;;Bowers & Wilkins;;;Headphones;Bowers & Wilkins P5 Serie 2;;;;
8324838;5611362; InLine 20m S-STP/PiMF Cat. 6 - Prijzen @NL Tweakers@NL;;InLine;;;Cables;InLine 20m S-STP/PiMF Cat. 6;;;;€ 33,82
3002889;36672; Canon PGI-9G - Prijzen @NL Tweakers@NL;;Canon;1041B001;;Printer cartridges;Canon PGI-9G;;;;€ 28,98
15940009;71553; TP-Link 300 Mbps AV500 Wi-Fi Powerline extender TL-WPA4220 - Vraag & Aanbod @NL Tweakers@NL;;TP-Link;6935364032265, TL-WPA4220;;Powerline;TP-Link 300 Mbps AV500 Wi-Fi Powerline extender;;;;
3049787;11631529; Hama Filter PL Circulair 55mm - Prijzen @NL Tweakers@NL;;Hama;;;Filters;Hama Filter PL Circulair;;;;€ 40,99
1855904;386509; Seagate ST2000NM0014, 2TB - Prijzen @NL Tweakers@NL ST2000NM0014;;Seagate;ST2000NM0014;;Internal hard drives;Seagate Enterprise Capacity 3.5 HDD SAS 12Gb/s (2014);;;;€ 203,93
9189058;12933; Corsair Force LE200 (V1) 120GB - Prijzen @NL Tweakers@NL;;Corsair;;Force;Solid state drives;Corsair Force LE200 (V1);;;;€ 72,45
10138147;9707985; Microconnect B-SFTP6075G - Prijzen @NL Tweakers@NL;;Microconnect;B-SFTP6075G;;Cables;Microconnect B-SFTP6075G;;;;€ 25,55
15832319;496908; Samsung Book Cover Galaxy Tab 3 8.0 (brown) - Prijzen @NL Tweakers@NL;;Samsung;EF-BT310BAEG;;Tablet accessories;Samsung Book Cover Galaxy Tab 3 8.0;;;;€ 19,95
9986647;1080475; Canon 500D 77mm Close-up Lens - Prijzen @NL Tweakers@NL;;Canon;;;Camera-accessories;Canon 500D 77mm Close-up Lens;;;;€ 225,06
7821362;1264725; LogiLink 2m Cat7 S/FTP - Reviews @NL Tweakers@NL;;LogiLink;CQ4051S;;Cables;LogiLink 2m Cat7 S/FTP;;;;
6385402;441454; Kingston ValueRAM KVR800D2D4P6K2/8G - Prijzen @NL Tweakers@NL;;Kingston;KVR800D2D4P6K2/8G;ValueRAM;Memory internal;Kingston ValueRAM KVR800D2D4P6K2/8G;;;;€ 260,61
4923312;123702; Kef Q series Q600C (Bruin) - Prijzen @NL Tweakers@NL;;Kef;Q600C WALNUT;Q series;Speakers;Kef Q series Q600c;;;;€ 459,-
12552566;350711; Canon EF 100-400mm f/4.5-5.6L IS USM - Prijzen @NL Tweakers@NL;;Canon;;EF;Camera lenses;Canon EF 100-400mm f/4.5-5.6L IS USM;;;;€ 1.902,70
13024917;110433; Microsoft Windows 8 NL OEM 32 bit - Prijzen @NL Tweakers@NL;;Microsoft;WN7-00366;Windows;Operating systems;Microsoft Windows 8 NL;;;;€ 84,99
7391843;1458616; Makita 230 V Bandschuurmachine 100 mm (9404) - Prijzen @NL Tweakers@NL;;Makita;;;Sanders;Makita 230 V Bandschuurmachine 100 mm (9404);;;;€ 364,94
15749493;11596615; HP Laserjet Enterprise MFP M630f - Prijzen @NL Tweakers@NL;;HP;;Laserjet;Printers;HP Laserjet MFP M630f;;;;€ 3.142,-
8638156;963600; Plextor PX-MPE1000UHD 1TB - Specificaties @NL Tweakers@NL;;Plextor;PX-MPE1000UHD;;Media players;Plextor PX-MPE1000UHD 1TB;;;;
6792095;511944; HP SATA 2.5 64GB - Prijzen @NL Tweakers@NL;;HP;461333-001;;Solid state drives;HP SATA 2.5;;;;
6800573;8523683; Seagate Enterprise Capacity 3.5 HDD (Helium) SATA 6Gb/s, 4Kn SED, 10TB - Prijzen @NL Tweakers@NL SED 6Gb/s;;Seagate;ST10000NM0166;;Internal hard drives;Seagate Enterprise Capacity 3.5 HDD (Helium) SATA 6Gb/s;;;;€ 573,96
704231;6309940; Nillkin Backcover Apple iPhone SE - Super Frosted Shield Goud Prijzen @NL Tweakers@NL;;Nillkin;F-HC-AP-iPhone SE-GO;;Smartphonehoesjes;Nillkin Backcover Apple iPhone SE - Super Frosted Shield;;;;€ 24,38
17177925;197545; Team Group MicroSDHC Class 10 32GB - Prijzen @NL Tweakers@NL;;Team Group;;;Memory cards;Team Group MicroSDHC Class 10;;;;€ 28,78
1078425;16171904; LEE Foundation Kit without Adaptor Ring - Prijzen @NL Tweakers@NL;;LEE;FHFK, LE2101;;Filters;LEE Foundation Kit without Adaptor Ring;;;;€ 82,90
5767686;699163; Integral EVO USB Flash Drive 32GB Blauw - Prijzen @NL Tweakers@NL;;Integral;;EVO;Usb-sticks;Integral EVO USB Flash Drive;;;;€ 20,90
13787511;5070; Maxtor M3 Portable 4TB Zwart - Prijzen @NL Tweakers@NL;;Maxtor;HX-M401TCB/GM, STSHX-M401TCBM;;External hard drives;Maxtor M3 Portable;;;;€ 172,68
12230747;621746; Bosch KIL24V60 - Specificaties @NL Tweakers@NL;;Bosch;;;Refrigerators;Bosch KIL24V60;;;;
9128463;6312444; Sony 128Gb UHS-I Class10 40MB/s SF128U - Prijzen @NL Tweakers@NL;;Sony;SFG1U;;Memory cards;Sony 128Gb UHS-I Class10 40MB/s SF128U;;;;€ 129,-
12836152;465019; Sandberg HDMI 1.4, 2m SAVER - Prijzen @NL Tweakers@NL 1.4;;Sandberg;308-38;;Cables;Sandberg HDMI 1.4, 2m SAVER;;;;€ 7,64
14197728;1324397; Metro Redux, PlayStation 4 - Prijzen @NL Redux Tweakers@NL;;Deep Silver;4020628886318;;Games;Metro Redux;;;;€ 27,99
6021455;14422295; Eaton Battery 68768 - Prijzen @NL Tweakers@NL;;Eaton;EB68768;;UPS and power strips;Eaton Battery 68768;;;;€ 222,64
15088108;189237; Antec VP450P - Prijzen @NL Tweakers@NL;;Antec;;;Power supplies;Antec VPxxxP;;;;€ 58,-
15600315;967599; Swisstone SC 230 Wit - Prijzen @NL Tweakers@NL;;Swisstone;;;Smartphones;Swisstone SC 230;;;;€ 29,67
13638177;14750314; Brother TN-12Y Toner, Origineel (Geel) - Prijzen @NL Toner Tweakers@NL;;Brother;TN-12Y;;Printer cartridges;Brother TN-12Y Toner, Origineel (Geel);;;;€ 165,50
7186847;1230365; Blaupunkt Bluebot - Reviews @NL OzzieNL Userreviews Tweakers@NL;;Blaupunkt;BPK-VCBB1, VCBB1;;Vacuum cleaners;Blaupunkt Bluebot;;;;
11815551;6550531; LEGO Marvel Super Heroes 2, Xbox One - Prijzen @NL Tweakers@NL 2;;Warner Bros. Interactive;;;Games;LEGO Marvel Super Heroes 2;;;;€ 51,99
13520271;164683; WD Elements SE Portable USB 3.0 Exclusive Edition 1TB Zwart - Prijzen @NL Tweakers@NL;;WD;WDBHHG0010BBK-EESN;Elements SE Portable;External hard drives;WD Elements SE Portable USB 3.0;;;;€ 84,99
3561564;1776478; Integral Courier Dual FIPS 197 8GB Zilver - Specificaties @NL Tweakers@NL;;Integral;;;Usb-sticks;Integral Courier Dual FIPS 197;;;;
11933750;15843068; Manhattan Freestyle (Oranje) - Prijzen @NL Tweakers@NL;;Manhattan;;;Headphones;Manhattan Freestyle;;;;€ 32,59
9066274;985322; Intel Xeon E5-2603 v3 Boxed - Prijzen @NL Tweakers@NL;;Intel;BX80644E52603V3;Xeon;Processors;Intel Xeon E5-2603 v3;;;;€ 224,45
298446;1303131; HP DL380e Gen8 Intel Xeon E5-2450L (1.80GHz/8-core/20MB/70W) - Prijzen @NL Tweakers@NL;;HP;661136-B21;;Processors;HP DL380e Gen8 Intel Xeon E5-2450L (1.80GHz/8-core/20MB/70W);;;;€ 1.799,27
7296365;10620784; Sitecom MD-391 Zilver - Specificaties @NL Tweakers@NL;;Sitecom;MD-391;;External HDD / SSD enclosures;Sitecom MD-391 Zilver;;;;
16514787;1127036; HP DL380p Gen8 Intel Xeon E5-2640v2 8C 2.0GHz - Prijzen @NL Tweakers@NL;;HP;715219-B21;;Processors;HP DL380p Gen8 Intel Xeon E5-2640v2 8C 2.0GHz;;;;€ 1.442,32
1699684;2543844; Intermec PX4i (PX4C010000000040) - Prijzen @NL Tweakers@NL;;Intermec;;;Printers;Intermec PX4i;;;;€ 3.126,64
14012579;4150727; Fashion Tycoon, PC - Specificaties @NL Tweakers@NL Tycoon;;MSL;;;Games;Fashion Tycoon, PC;;;;
6432951;836427; Call of Duty Black Ops I, Xbox 360 - Prijzen @NL Tweakers@NL I;;Activision;;Call of Duty Black Ops;Games;Call of Duty Black Ops I;;;;€ 21,98
13679316;6137625; HP KVM - Prijzen @NL Tweakers@NL;;HP;263474-B22;;Cables;HP KVM;;;;€ 66,55
2945896;1030908; Intermec 7m, RP-TNC/N - Vraag & Aanbod @NL 7m Tweakers@NL;;Intermec;;;Cables;Intermec 7m, RP-TNC/N;;;;
11992691;259483; Newstar FPMA-D910D - Prijzen @NL Tweakers@NL;;Newstar;FPMA-D910D;;Wall brackets;Newstar FPMA-D910D;;;;€ 301,29
616855;572492; Integral Metal Arc 3.0 64GB - Prijzen @NL Tweakers@NL;;Integral;INFD64GBARC3.0;;Usb-sticks;Integral Metal Arc 3.0;;;;€ 93,24
8670870;189457; ASRock H81M-DGS R2.0 - Prijzen @NL Tweakers@NL;;ASRock;90-MXGSR0-A0UAYZ, H81M-DGS R2.0;;Motherboards;ASRock H81M-DGS R2.0;;;;€ 55,66
15858296;687722; HP Intel Xeon E5430 - Prijzen @NL Tweakers@NL;;HP;;;Processors;HP Intel Xeon E5430;;;;€ 370,20
8323831;1463180; Siemens HF15G241 - Prijzen @NL Tweakers@NL;;Siemens;;;Magnetrons;Siemens HF15G;;;;€ 252,95
13581416;615; Adaptec 2282500-R - Specificaties @NL Tweakers@NL;;Adaptec;2282500-R;;Cables;Adaptec 2282500-R;;;;
12776181;93137; Sandisk Mobile Ultra microSDHC Class 10 UHS-I 30MB/s 8GB + SD-adapter - Prijzen @NL Tweakers@NL;;Sandisk;;Mobile Ultra;Memory cards;Sandisk Mobile Ultra microSDHC/XC Class 10 UHS-I 30MB/s + SD-adapter;;;;€ 17,40
4802964;1333599; Panasonic RP-HJE125E (Blauw) - Prijzen @NL Tweakers@NL;;Panasonic;;;Headphones;Panasonic RP-HJE125E;;;;€ 12,94
2712505;13430614; Guitar Hero 5 (Gitaar Bundel), Wii - Reviews @NL Tweakers@NL Bundel);;Activision;95911EU;;Games;Guitar Hero 5 (Gitaar Bundel);;;;
7477826;1004911; Nillkin Backcover Samsung Galaxy S6 edge - Super Frosted Shield Red Specificaties @NL Tweakers@NL;;Nillkin;F-HC SAM-S6 Edge-RE;;Smartphone-accessories;Nillkin Backcover Samsung Galaxy S6 edge - Super Frosted Shield;;;;
3987554;728240; Microsoft Windows Server 2016 Datacenter - Prijzen @NL Tweakers@NL;;Microsoft;P71-08669;;Operating systems;Microsoft Windows Server 2016 Datacenter;;;;€ 6.866,75
15702288;1335173; Cisco Power Supply Unit 1150W AC - Prijzen @NL Tweakers@NL;;Cisco;;;Power supplies;Cisco Power Supply Unit 1150W AC;;;;€ 1.569,61
