id;cluster_id;title;description;brand;Part Number;Sub-Category;Category;Generation;Capacity;Spindle Speed;Manufacturer;price
12848843;12990264; 375872-B21 HP 146-GB  3.5 SP SAS,  SAS 10 Pack Wholesale 375872-B21 Price 375872-B21-10Pack;Description:10 x 146GB Single Port (SP) Serial Attached SCSI (SAS) Hot-Plug 15K 3.5-inch Hard DrivesPart Number(s) Option Part# 375872-B21 Option Part# 375872-S21 Spare Part# 376595-001 Assembly Part# 443169-002 Assembly Part# 392254-003 Assembly Part# 375698-003 Assembly Part# 431943-003 Assembly Part# 481653-002 Model# DF146A4941 Model# DF146A9845 Model# DF146A8B57 Model# DF146ABAA9 Model# DF146BAFDU ;HP Enterprise;375872-B21-10Pack;15K;Proliant HardDrive;SAS;146GB;15000RPM;Hewlett Packard;
7367675;5541854; H523N Dell 300-GB 6G 10K 2.5  w/F830C,  New H523N w/F830C 2 Pack Wholesale Price H523N-2Pack;Description:2 x Dell 300GB 10K 6Gb/s 2.5-inch (SFF) SAS Hot-Plug Dell Hard Drive in Dell F830C 2.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Dell Part# H523NFujitsu Part# MBD2300RC ;Dell;H523N-2Pack;10K;Dell HardDrive;SAS 2 SFF;300GB;10000RPM;Dell;
8712491;8607702; 341-6433 Dell 73-GB 15K 3G 3.5 SP SAS w/F238F,   341-6433-2Pack New 341-6433 w/F238F 2 Pack Wholesale;Description:2 x 73GB 15K SAS 3.5-inch 3Gb/s HD Single Port (SP) Hot-Plug Dell Hard Drive in Dell F238F 3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Dell Part# FP548 ;Dell;341-6433-2Pack;15K;Dell HardDrive;SAS;73GB;15000RPM;Dell;
9188568;8518935;  IBM 2-TB 7.2K 6G 3.5 SATA NL G2HS,  Price -2Pack New  G2HS 2 Pack Wholesale;Description:2 x IBM 2TB Serial ATA (SATA) 3.5-inch 6G 7.2K NL LFF G2HS Hot-Swap Hard DrivePart Number(s) IBM Part# 81Y9794  ;IBM;81Y9794-2Pack;7.2K;IBM HardDrive;G2HS SATA;2TB;7200RPM;;
5588274;228376; V3-2S6F-100E EMC 100-GB 6G 2.5 SAS   Price V3-2S6F-100E SSD Wholesale V3-2S6F-100E;Description:Genuine EMC 100GB 2.5-inch 6G Serial AttachedSCSI (SAS) Enterprise Flash Drive (EFD) Hot-PlugSolid State Drive (SSD) in 2.5-inch EMC Hot-PlugHard Drive Tray (as pictured)Genuine EMC serial number and firmwareGenuine EMC Certified Hard DrivePart Number(s) EMC Part# 005049263 EMC Part# 005049296 EMC Part# 005049621 EMC Part# 005050187 EMC Part# 005050367 EMC Part# 005050365 EMC Part# 005050501 EMC Part# 005051388 EMC Part# 005051387 Model# V3-2S6F-100E ;EMC;V3-2S6F-100E;SSD;EMC Solid State Drive;EMC SAS SSD;100GB;;EMC;
15079326;1388058; 793761-001 HP  G9 4-TB 6G 7.2K 3.5 SATA SC 512e,  New 793761-001 512e 10 Pack Wholesale Price 793761-001-10Pack;Description:10 x HPE 4TB 3.5-inch (LFF) Serial ATA (SATA) 6G 7.2KHot-Plug 512e Performance Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 793665-B21 Spare Part# 793761-001  ;HP Enterprise;793761-001-10Pack;7.2K;Proliant HardDrive;SATA SC;4TB;7200RPM;;
17183232;13945; EG0450FBDSQ HP 450-GB 6G 10K 2.5 DP   New EG0450FBDSQ SAS 2 Pack Wholesale Price EG0450FBDSQ-2Pack;Description:2 x 450GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 581284-B21 Spare Part# 581310-001 Assembly Part# 597609-002 Assembly Part# 599476-002 Assembly Part# 619286-002 Model# EG0450FBDBT Model# EG0450FBDSQ Model# EG0450FBLSF ;HP Enterprise;EG0450FBDSQ-2Pack;10K;Proliant HardDrive;SAS;450GB;10000RPM;;
8925575;15783484; XM370 Dell 300-GB 15K 3.5 SP SAS w/F9541,  w/F9541 5 Pack Wholesale XM370  XM370-5Pack;Description:5 x 300GB 15K SAS 3.5-inch HD Single Port (SP) Hot-Plug Dell Hard Drive in Dell F9541 3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s) Manufacturer Part# XM370 Dell Part# 341-4462 ;Dell;XM370-5Pack;15K;Dell HardDrive;SAS;300GB;15000RPM;Dell;
8360642;8523683; , ST10000NM0166 Seagate ENT 10-TB 7.2K 3.5 6G 4Kn SATA New ST10000NM0166 SATA Wholesale Price ST10000NM0166;Description:Seagate Enterprise Capacity HeliumV.6 10TB Hot-Plug Serial ATA (SATA) 6Gb/s7200RPM 3.5-inch Self-Encrypting Drive (SED) 4Kn 256MB Hard DrivePart Number(s)Seagate Part# ST10000NM0166 ;Seagate;ST10000NM0166;7.2K;Seagate HardDrive;SATA;10TB;7200RPM;Seagate;
16389279;5989095; 7CV6H Dell 300-GB 6G 15K 3.5 SAS w/F9541,  Price 7CV6H-10Pack New 7CV6H w/F9541 10 Pack Wholesale;Description:10 x 300GB 15K 6Gb/s SAS 3.5-inch HD Single Port (SP) Hot-Plug Dell Hard Drive in Dell F9541 3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Dell Part# 7CV6HSeagate Part# ST3300657SS ;Dell;7CV6H-10Pack;15K;Dell HardDrive;SAS;300GB;15000RPM;Dell;
4781402;599248; ST973452SS Seagate 73-GB  2.5 6G SP SAS ; Description:2 x Seagate 73GB 2.5-inch (SFF) Serial Attached SCSI (SAS) Single Port Hot-Plug 15K 6G 16MB Hard DrivePart Number(s)Manufacturer Part# ST973452SS;Seagate;ST973452SS-2Pack;15K;Seagate HardDrive;SAS SFF;73GB;15000RPM;Seagate;USD, $169.95
4517450;87322; 530888-S21 HP 160-GB 3G 7.2K 2.5 SATA HDD  ; Description:160GB Serial ATA (SATA) Hot-Plug SFF 3Gb/sMidline (MDL) Hard Drive 7200 RPM 2.5-inch form factor 1.0-inch highPart Number(s) Option Part# 530888-S21 Spare 530932-001 Assembly 507749-002 Model# VM0160EASRP ;HP Enterprise;530888-S21;7.2K;Proliant HardDrive;SATA;160GB;7200RPM;;$185.95, USD
12004994;8722844; RWC83 Dell 300-GB 6G 15K 2.5 SP SAS w/G176J,  Price RWC83-2Pack New RWC83 w/G176J 2 Pack Wholesale;Description:2 x Dell 300GB 15K 6G 2.5-inch (SFF) SAS Hot-Plug Dell Hard Drive in Dell G176J 2.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Dell Part# RWC83 ;Dell;RWC83-2Pack;15K;Dell HardDrive;SAS 2 SFF;300GB;15000RPM;Dell;
2406617;13565129; 500203-061 HP 4GB (1x4GB) PC3-10600  ; Description:Genuine HPE 4GB 1x4GB PC3-10600 Registered CAS 9Dual Rank x 4 DRAM Memory KitPart Number(s) Option Part# 500658-B21 (1 module per Kit) Spare 501534-001 Assembly 500203-061 Kit);HP Enterprise;500203-061;Genuine HP Memory;Proliant Memory;1333MHz;;;Hewlett-Packard;USD, $95.95
9476731;690298; 691866-B21  G8 G9 400-GB 6G 2.5 SATA SSD ; Description:5 x HPE G8 G9 400GB 2.5-inch Small Form Factor (SFF) Pluggable Mainstream Enterprise (ME) SerialATA (SATA) 6G SC Solid State (SSD)Enterprise (EM) Hard DriveIn Hot-Plug Drive traySmart Carrier (SC) (as pictured)Genuine serial number and firmwareGenuine Certified Part Number(s) Option Part# 691866-B21 Spare 692166-001 Assembly 691842-003 Model# MK0400GCTZA SSDSC2BA400G3P;HP Enterprise;691866-B21-5Pack;Solid State Drive;Proliant HardDrive;SATA SSD;400GB;;;$2,463.19, USD
14862380;4823589; 44X2458 IBM 1-TB 7.2K 3.5 HS SATA,  SATA 5 Pack Wholesale 44X2458 Price 44X2458-5Pack;Description:5 x IBM 1TB Serial ATA (SATA)3.5-inch 7.2K RPM Hot-Swap Hard DrivePart Number(s) IBM Option Part# 44X2458 IBM FRU# 44X2459 IBM Part# 46C4455 ;IBM;44X2458-5Pack;LFF;IBM HardDrive;SATA;1TB;7200RPM;;
6964970;363462; ST3600002SS Seagate 600-GB 10K 3.5 6G DP SAS   Price ST3600002SS-2Pack New ST3600002SS HD 2 Pack Wholesale;Description:2 x Seagate Cheetah NS 600GB 3.5-inch 6G Serial Attached SCSI (SAS) Dual Port Hot-Swap 10K 16MB Hard DrivePart Number(s)Manufacturer Part# ST3600002SS ;Seagate;ST3600002SS-2Pack;10K;Seagate HardDrive;SAS;600GB;10000RPM;Seagate;
9476807;477575;  HP NC7170 Adapter,  Network Adapter Wholesale  Price ;Description:PC Board (Interface) NC7170 10/100/1000 Base-TDual Port Gigabit Ethernet Network InterfaceAdapter Two RJ-45 Ports requires one PCI slotPart Number(s) Option Part# 313881-B21 Spare Part# 313586-001 ;HP Enterprise;313881-B21;Plug-in Card;Proliant;PCI-X;;;;
1422108;564279; DG0146BARTP HP 146-GB 3G 10K 2.5 DP SAS,  New DG0146BARTP SAS 2 Pack Wholesale Price DG0146BARTP-2Pack ;Description:2 x 146GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 418367-B21 Spare Part# 418399-001 Assembly Part# 518006-001 Model# DG0146BARTP ;HP Enterprise;DG0146BARTP-2Pack;10K;Proliant HardDrive;SAS;146GB;10000RPM;;
13766689;642432; 490457-B21 HP Xeon E5504 2.00GHz DL160se G6,  New 490457-B21 G6 Wholesale Price 490457-B21;Description:HP Intelï¿½ Xeonï¿½ E5504 DL160se G6(2.00GHz/4-core/4MB/80W)Full Processor Option KitPart Number(s)Manufacturer Part# 490457-B21 ;HP Enterprise;490457-B21;Intel Xeon;Proliant Processor;G6;;;;
7369045;163801;  DG072BABCE HP 72-GB 3G 10K 2.5 DP SAS; Description:5 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF Dual Port Hot-Plug 10K Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 384842-B21 Spare 389346-001 Assembly 460850-001 Model# DG072BABCE;HP Enterprise;DG072BABCE-5Pack;10K;Proliant HardDrive;SAS;72GB;10000RPM;Hewlett Packard;$327.53, USD
3475533;15848530; , 7W584 Dell 146-GB U320 SCSI HP 10K w/9D988 Price 7W584-10Pack w/9D988 10 Pack Wholesale 7W584;Description:10 x 146GB Ultra320 3.5-inch SCSI Hot-Plug 10K Dell Hard Drive in Dell 9D988 3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Manufacturer Part# 7W584 ;Dell;7W584-10Pack;10K;Dell HardDrive;Ultra320;146GB;10000RPM;Dell;
9675579;1123033; ST3750640NS EQL 750GB 7.2K 3.5 SATA PS400E,  Price ST3750640NS-EQL-2Pack PS400E 2 Pack Wholesale ST3750640NS;Description:2 x Dell EqualLogic 750GB 7.2K RPM 3G(3Gb/s) 3.5-inch Serial ATA (SATA)Hot-Plug Hard Drive in Dell EqualLogic PS400 series3.5-inch  Hot-Plug Hard Drive Tray (as pictured)Genuine Dell EqualLogic serial number and firmwareGenuine Dell EqualLogic Certified Hard DriveCompatible Storage Arrays:Dell EqualLogic PS400EPart Number(s) Dell EqualLogic Part# 9BL148-302 Seagate Part# ST3750640NS-EQL ;EqualLogic;ST3750640NS-EQL-2Pack;7.2K;Dell EqualLogic Drive;SATA;750GB;;Dell;
4599412;6707811;  189635-003 Wide  TO ; Description:HP Wide 68Pin To SCSI CablePart Number(s) Option Part# 189635-003;HP Enterprise;189635-003;Cable;HP Cable;68Pin;;;;CAD, $108.88 CAD
12479604;2216928; 43W7626 IBM 1-TB 7.2K 3.5 SATA,  Price 43W7626-2Pack SATA 2 Pack Wholesale 43W7626;Description:2 x IBM 1TB Serial ATA (SATA)3.5-inch LFF 7.2K Hot-Swap Hard Drive Part Number(s) IBM Option Part 43W7626 IBM FRU# 43W7629 IBM Part# 42C0497 ;IBM;43W7626-2Pack;SATA;IBM HardDrive;7.2K;;;;
9700044;40830; 500809-B21 HP Opteron  2.4GHz DL185 G5 ; Description:HP AMD Opteronï¿½ 2379 DL185 G5 (2.4GHz/4-core/6MB/55W ACP)Full Processor Option KitPart Number(s)Manufacturer Part# 500809-B21;HP Enterprise;500809-B21;AMD Opteron;Proliant Processor;G5;;;;CAD, $644.74 CAD
4334638;427561; 627195-001 HP 300-GB 6G 15K  DP SAS,  Price 627195-001-10Pack New 627195-001 SAS 10 Pack Wholesale;Description:10 x 300GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 627117-B21 Spare Part# 627195-001 Assembly Part# 627114-002 Model# EH0300FBQDD ;HP Enterprise;627195-001-10Pack;15K;Proliant HardDrive;SAS;300GB;15000RPM;;
6711362;14638624; 81Y9814 IBM 3TB 6G 7.2K 3.5 SATA G2SS,  Price 81Y9814-5Pack New 81Y9814 G2SS 5 Pack Wholesale;Description:5 x IBM 3TB Serial ATA (SATA) 3.5-inch 6G 7.2K NL LFF G2SS Simple-Swap Hard DrivePart Number(s) IBM Part# 81Y9814 ;IBM;81Y9814-5Pack;7.2K;IBM HardDrive;G2SS SATA;3TB;7200RPM;;
7805644;657474; 518216-002 HP 146-GB 6G 15K 2.5 DP SAS,  Price 518216-002-10Pack New 518216-002 SAS 10 Pack Wholesale;Description:10 x 146GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 512547-B21 Spare Part# 512744-001 Assembly Part# 518216-002 Model# EH0146FARWD ;HP Enterprise;518216-002-10Pack;15K;Proliant HardDrive;SAS;146GB;15000RPM;;
8907201;871757; ST1000NC001 Seagate 1-TB 7.2K 3.5 6G SATA ; Description:5 x Seagate Constellation CS (Enterprise) 1TB Hot-Plug Serial ATA (SATA) NCQ 6Gb/s 7200RPM 3.5-inch form factor 64MB Hard DrivePart Number(s) Part# ST1000NC001;Seagate;ST1000NC001-5Pack;7.2K;Seagate HardDrive;SATA;1TB;7200RPM;Seagate;USD, $507.65
15653495;679885; 9BL148-080 EQL 750GB 7.2K 3.5 SATA PS6010E ; Description:Dell EqualLogic 750GB 7.2K RPM 3G(3Gb/s) 3.5-inch Serial ATA (SATA)Hot-Plug Hard Drive in Dell EqualLogicPS4000 / PS5000 PS6000 series3.5-inch Hot-Plug Tray (as pictured)Genuine serial number and firmwareGenuine Certified DriveCompatible Storage Arrays:Dell PS4000 PS4000EDell PS5000E PS5500EDell PS6000EDell PS6010EPart Number(s) Part# 9BL148-080 Seagate ST3750640NS-EQL;EqualLogic;9BL148-080;7.2K;Dell EqualLogic Drive;SATA;750GB;;Dell;USD, $226.12
1608606;367429; DH072BAAKN HP 72-GB 3G 15K 2.5 DP SAS,  New DH072BAAKN SAS 10  Wholesale Price DH072BAAKN-10;Description:10 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 418371-B21 Spare Part# 418398-001 Assembly Part# 459889-002 Model# DH072BAAKN ;HP Enterprise;DH072BAAKN-10Pack;15K;Proliant HardDrive;SAS;72GB;15000RPM;;
6614970;2205666; 0M525M Dell 300-GB 6G 15K 3.5 SAS w/F238F,  New 0M525M w/F238F 10 Pack Wholesale Price 0M525M-10Pack;Description:10 x Dell 300GB 6G 15K 3.5-inch Hot-Plug SAS Hard Drive in Dell F238F 3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Dell Part# 0M525M ;Dell;0M525M-10Pack;15K;Dell HardDrive;SAS;300GB;15000RPM;Dell;
14048943;355213; EG0900FBLSK HP 900-GB 6G 10K 2.5 DP SAS ; Description:5 x HPE 900GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 10K Hard DriveIn Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 619291-B21 Spare 619463-001 Assembly 619286-004 Model# EG0900FBLSK;HP Enterprise;EG0900FBLSK-5Pack;10K;Proliant HardDrive;SAS;900GB;10000RPM;;$1,386.66, USD
17298575;88321; ST3500630NS HP 500-GB 7.2K 3.5 1.5G SATA,  New ST3500630NS SATA 5 Pack Wholesale Price ST3500630NS-5Pack;Description:5 x HPE 500GB Hot-Plug Serial ATA (SATA) 1.5G 7200RPM 3.5-inch LFF NCQ (Native Command Queing)In HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SATA ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 395473-B21 Spare Part#  395501-001 Spare Part#  395501-002 Assembly Part# 395474-001 Assembly Part# 407525-004 Assembly Part# 431689-002 Assembly Part# 431689-003 Assembly Part# 432337-002 Assembly Part# 432337-004 Assembly Part# 454141-002 Assembly Part# 601452-001 Model# 6H500F0 Model# GB0500C4413 Model# GB0500C8046 Model# MB0500CBEPQ Model# ST3500630NS Model# ST3500641AS Model# WD5000YS-70MPB0 Model# WD5000YS-70VJB1 ;HP Enterprise;ST3500630NS-5Pack;7.2K;Proliant HardDrive;SATA;500GB;7200RPM;;
7586106;556574; EG0300FARTT HP 300-GB 6G 10K 2.5  SAS,  Price EG0300FARTT-2Pack New EG0300FARTT SAS 2 Pack Wholesale;Description:2 x 300GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s) Option Part# 507127-B21 Spare Part# 507284-001 Assembly Part# 518011-002 Model# EG0300FARTT ;HP Enterprise;EG0300FARTT-2Pack;10K;Proliant HardDrive;SAS;300GB;10000RPM;;
13037321;57920; 606020-001  1-TB 6G 7.2K 2.5 DP SAS ; Description:2 x 1TB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 7.2K Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 605835-B21 Spare 606020-001 Assembly 605832-002 Model# MM1000FBFVR;HP Enterprise;606020-001-2Pack;7.2K;Proliant HardDrive;SAS;1TB;7200RPM;;USD, $662.55
8978652;399976; MDE2147RC  146-GB 6G 15K 2.5 SAS ; Description:5 x Fujitsu 146GB 6G 15K 2.5-inch SFF Hot-Plug Serial Attached SCSI (SAS)Part Number(s)Manufacturer Part# MDE2147RC;Fujitsu;MDE2147RC-5Pack;15K;Fujitsu HardDrive;SAS;146GB;15000RPM;Fujitsu;$557.55, USD
5084834;46179;  EG0300FBVFL-SC HP G8 G9 300-GB 6G  2.5 SAS SC; Description:5 x HPE 300GB 2.5-inch (SFF) Serial Attached SCSI (SAS)6G 10K Hot-Plug Hard Drive in G8 G9 (Gen8 Gen9)SmartDrive Carrier (SC) (as pictured)Genuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 652564-B21 Spare 653955-001 597609-001 599476-001 693569-001 Assembly 619286-001 641552-001 666355-001 Model# EG0300FCHHR EG0300FBDBR EG0300FBDSP EG0300FBLSE EG0300FBVFL;HP Enterprise;EG0300FBVFL-SC-5Pack;10K;Proliant HardDrive;SAS SC;300GB;10000RPM;;$928.51, USD
12158612;184652; DG0300FAMWN HP 300-GB 6G K 2.5 DP SAS,  Price DG0300FAMWN-Pack New DG0300FAMWN SAS  Pack Wholesale;Description:10 x 300GB 2.5-inch Serial Attached SCSI (SAS) SFF 6G Dual Port Hot-Plug 10K HDDPart Number(s) Option Part# 507127-B21 Spare Part# 507284-001 Assembly Part# 507119-002 Model# DG0300FAMWN ;HP Enterprise;DG0300FAMWN-10Pack;10K;Proliant HardDrive;SAS;300GB;10000RPM;;
7242795;33748; 537819-001 HP 146-GB 6G 10K 2.5  NHP SAS ; Description:5 x 146GB 2.5-inch Serial Attached SCSI (SAS) SFF 6G Dual Port Non-Hot-Plug 10K Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 537807-B21 Spare 537819-001 Assembly 507119-001 Model# DG0146FAMWL;HP Enterprise;537819-001-5Pack;10K;Proliant HardDrive;SAS NHP;146GB;10000RPM;;USD, $386.45
8333053;19474; MB3000GBUCK-SC HP G8 G9  6G 7.2K 3.5 SATA SC ; Description:HP 3TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 628061-B21 Spare 628182-001 Assembly 614827-001 638519-001 Model# MB3000GBKAC MB3000GBUCK ST33000650NS;HP Enterprise;MB3000GBUCK-SC;7.2K;Proliant HardDrive;SATA SC;3000GB;7200RPM;;USD, $265.95
6244374;3635239;  MAW3073FC Fujitsu 73-GB 10K FC HDD; Description:RoHS Compliant 73GB 10K Fibre Channel40 pin 2GB/s FCAL-2 Hard Disk Drive Part Number(s)Manufacturer Part# MAW3073FC;Fujitsu;MAW3073FC;10K;Fujitsu Hard Drive;Fibre Channel;73GB;;Fujitsu;$112.25, USD
16313279;11224124; 08JRN4 Dell 900-GB 6G 10K 2.5 SAS w/G176J,  New 08JRN4 w/G176J 2 Pack Wholesale Price 08JRN4-2Pack;Description:2 x Dell 900GB 10K 6Gb/s 2.5-inch (SFF) SAS Hot-Plug Dell Hard Drive in Dell G176J 2.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Dell Part# 08JRN4Seagate Part# ST9900805SS ;Dell;08JRN4-2Pack;10K;Dell HardDrive;SAS 2 SFF;900GB;10000RPM;Dell;
11464802;3106423; YP778 Dell 300-GB 3G 15K 3.5  w/F238F,  Price YP778-5Pack New YP778 w/F238F 5 Pack Wholesale;Description:5 x 300GB 15K 3.5-inch 3Gb/s Hot-Plug SAS Dell Hard Drive in Dell F238F 3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Dell Part# YP778Seagate Part# ST3300656SS ;Dell;YP778-5Pack;15K;Dell HardDrive;SAS;300GB;15000RPM;Dell;
9968694;258183; 482483-004 HP  3G 7.2K 3.5 SATA ; Description:2 x 1TB Hot-Plug Serial ATA (SATA) Drive 3G 7.2K 3.5-inch LFF Hard In HPE tray (as pictured)For G1-G7 Proliant SATA ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 454146-B21 Spare 454273-001 583311-001 Alternate 536648-001 Assembly 482483-004 507515-002 507631-002 649401-002 684057-001 Model# GB1000EAFJL GB1000EAMYC MB1000EAMZE MB1000EBNCF MB1000EBZQB HUA722010CLA330;HP Enterprise;482483-004-2Pack;7.2K;Proliant HardDrive;SATA;1TB;7200RPM;;$205.38, USD
9954012;2290002; , NX816 Dell 73-GB 15K 2.5 SP SAS w/F830C Price NX816-2Pack w/F830C 2 Pack Wholesale NX816;Description:2 x 73GB 15K SAS 2.5-inch Single Port (SP) Hot-Plug Dell Hard Drive in Dell F830C 2.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s) Manufacturer Part# NX816 Dell Part# 341-4820 ;Dell;NX816-2Pack;15K;Dell HardDrive;SAS SFF;73GB;15000RPM;Dell;
5319216;7267372; 31JVR Dell 1.8-TB 12Gb 10K 2.5 SAS ,  New 31JVR  5 Pack Wholesale Price 31JVR-5Pack;Description:5 x Dell 1.8TB 10K 12Gb/s 2.5-inch (SFF) SAS Hot-Plug Dell Hard Drive in Dell G176J 2.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s) Dell Part# 31JVR ;Dell;31JVR-5Pack;10K;Dell HardDrive;SAS 2 SFF;1.8TB;10000RPM;Dell;
10206835;76367; 539847-B21 HP Opteron 8439SE  DL585 G5/G6 ; Description:2 x HPE AMD Opteronï¿½ 8439 DL585 G5/G6(2.8GHz/6-core/6MB/105W)Full 2 Processor Option KitPart Number(s)Manufacturer Part# 539847-B21;HP Enterprise;539847-B21;AMD Opteron;Proliant Processor;G5/G6;;;;CAD, $774.74 CAD
12877622;14888110; DY635 Dell 146-GB 15K 3.5 SP SAS w/F9541,  Price DY635-2Pack New DY635 w/F9541 2 Pack Wholesale;Description:2 x 146GB 15K SAS 3.5-inch 3Gb/s HD Single Port (SP) Hot-Plug Dell Hard Drive in Dell F9541 3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell serial number and firmwareGenuine Dell Certified Enterprise Class Hard DrivePart Number(s)Dell Part# DY635Seagate Part# ST3146854SS ;Dell;DY635-2Pack;15K;Dell HardDrive;SAS;146GB;15000RPM;Dell;
